Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades secundarias|31-33---Industrias manufactureras|313---Fabricación de insumos textiles y acabado de textiles|3133---Acabado de productos textiles y fabricación de telas recubiertas,30.899,32.209,32.438,33.527,31.608,31.884,32.371,33.174,34.556,33.101,31.233,33.945,33.681,33.029,31.42,39.626,35.832,35.55,35.498,35.61,35.59,36.601,47.994,48.59,50.664,42.243,44.396,46.297,50.206,53.733,53.681,58.195,52.119,52.643,54.228,63.713,68.561,68.852,70.921,66.169,67.058,68.076,68.581,68.391,66.427,67.013,68.484,67.771,67.55,66.307,67.047,64.443,63.396,66.684,65.909,65.196,65.116,65.422,63.748,63.559,65.271,64.783,64.498,63.114,64.955,65.548,67.351,64.121,64.602,65.314,67.927,70.324,70.702,71.725,69.127,69.66,70.233,73.114,74.145,74.291,75.758,73.652,73.88,74.382,78.618,78.242,75.965,74.901,78.414,77.589,76.893,72.401,72.034,70.922,70.972,72.208,71.758,71.56,73.088,73.803,74.368,74.194,73.449,73.767,73.877,76.072,78.51,81.087,83.63,77.337,78.699,80.017,87.408,91.314,92.809,93.032,89.369,90.713,91.421,90.735,91.567,91.542,91.07,91.165,91.3,91.239,90.624,90.421,93.162,95.446,90.529,91.46,92.575,96.36,97.933,98.526,98.261,97.156,97.647,97.8,98.345,98.254,101.346,101.962,98.298,99.328,100,101.851,110.438,106.131,109.302,106.627,106.465,107.171,108.529,133.998,113.242,112.461,122.744,119.525,117.648,111.56,130.032,110.274,111.818,121.15,117.5,116.087,108.794,127.181,110.953,116.504,118.371,115.863,116.032,122.382,148.1,130.729,128.95,136.168,134.472,133.181,125.288,143.56,125.058,126.565,134.844,131.731,130.652,129.013,125.02,129.815,128.452,127.814,128.633,128.585,130.346,131.317,138.146,137.864,130.821,133.379,134.406,137.825,139.048,,,138.445,,
"Actividades secundarias|31-33---Industrias manufactureras|314---Fabricación de productos textiles, excepto prendas de vestir",26.237,25.955,27.174,26.651,26.094,26.478,26.52,27.496,27.101,28.048,26.567,27.287,27.562,27.293,30.257,33.293,33.905,35.278,31.706,32.487,33.21,41.624,42.911,43.422,42.458,42.277,42.699,42.633,45.586,46.919,48.256,50.091,46.29,46.985,47.815,53.869,55.202,57.606,59.209,54.55,55.625,56.561,59.599,58.154,59.784,61.762,58.867,59.178,59.812,62.426,61.222,61.318,62.322,61.809,61.632,61.802,62.573,60.594,58.64,59.173,61.594,60.575,60.219,60.843,60.758,61.338,63.242,60.798,60.976,61.506,64.685,63.94,64.168,64.51,64.312,64.261,64.33,65.261,66.716,68.029,68.698,65.958,66.629,67.09,70.622,71.325,71.593,73.541,70.978,71.182,71.764,73.902,74.558,74.221,73.894,74.228,74.226,74.142,75.243,75.501,75.377,75.277,75.371,75.373,75.349,76.428,76.814,78.055,80.797,76.626,77.112,78.06,82.541,82.6,83.701,84.726,82.57,82.982,83.466,85.389,86.956,88.736,90.643,86.18,87.027,87.97,93.77,95.986,96.392,97.899,94.86,95.406,96.051,100.771,102.504,100.238,100.864,101.63,101.134,101.066,100.633,101.245,98.542,99.634,100.947,100.116,100,101.996,102.979,101.975,103.596,102.48,102.306,102.64,106.975,108.779,109.711,109.827,107.9,108.517,108.848,112.462,113.603,114.708,119.447,113.024,113.567,114.984,127.506,127.551,124.72,127.925,127.528,126.573,126.927,127.9,130.901,129.01,134.035,129.415,129.273,130.514,134.531,138.1,137.149,137.683,136.267,136.561,136.841,139.224,143.786,140.692,140.297,140.879,140.809,140.666,142.008,146.168,145.166,148.138,143.995,144.383,145.316,149.165,150.809,,,149.943,,
"Actividades secundarias|31-33---Industrias manufactureras|314---Fabricación de productos textiles, excepto prendas de vestir|3141---Confección de alfombras, blancos y similares",18.066,17.128,18.118,19.315,17.58,17.752,18.194,20.88,19.84,21.217,21.033,20.337,20.637,20.756,25.561,26.865,29.504,32.302,26.175,27.268,28.866,37.311,36.158,36.657,37.053,36.723,36.7,36.809,40.955,42.972,44.587,45.195,42.037,42.984,43.607,49.092,48.239,50.317,52.42,48.652,49.246,50.174,53.673,50.691,52.946,54.415,52.07,52.396,52.936,56.253,53.647,54.591,54.932,54.877,54.776,54.814,58.103,53.418,52.808,53.866,55.852,54.844,54.592,57.795,55.99,56.903,59.026,56.824,56.849,57.344,62.652,61.298,63.161,64.056,61.957,62.373,62.835,66.516,67.158,68.693,69.353,66.81,67.407,67.894,71.174,71.082,71.92,74.386,71.13,71.382,72.153,76.228,73.921,73.725,72.441,75.101,74.644,74.094,73.767,74.053,73.441,72.648,73.91,73.748,73.465,74.659,75.187,76.977,79.457,74.931,75.609,76.603,81.539,80.808,82.23,83.747,81.181,81.563,82.186,84.867,86.532,88.72,90.811,85.725,86.773,87.853,94.617,97.928,98.749,100.496,96.216,97.098,98.027,104.593,107.408,106.299,103.794,105.974,106.085,105.462,101.235,100.315,99.633,98.907,100.774,100.37,100,101.937,103.66,105.068,104.902,102.782,103.581,103.956,106.073,108.513,111.376,111.316,107.33,108.762,109.489,110.311,110.817,113.804,116.248,110.556,111.625,112.911,124.728,130.164,130.854,130.74,127.358,128.572,129.207,130.071,131.338,132.08,136.462,130.699,131.176,132.736,137.9,142.83,143.5,142.505,140.281,141.383,141.693,143.444,145.069,144.2,144.121,143.895,144.029,144.06,145.663,147.809,149.499,151.834,146.695,147.606,148.687,154.246,156.399,,,155.255,,
"Actividades secundarias|31-33---Industrias manufactureras|314---Fabricación de productos textiles, excepto prendas de vestir|3149---Fabricación de otros productos textiles, excepto prendas de vestir",28.504,28.536,29.296,29.213,28.52,28.803,28.898,29.236,28.95,29.641,28.23,29.085,29.288,29.011,31.598,35.066,34.97,36.437,33.26,33.879,34.497,42.892,44.925,45.139,44.349,43.922,44.38,44.372,46.945,48.132,49.475,51.779,47.569,48.233,49.162,55.359,57.436,59.981,61.887,56.417,57.664,58.724,61.537,61.04,62.748,65.069,61.29,61.768,62.549,65.228,64.981,64.377,65.752,65.103,64.84,65.065,64.88,63.993,61.271,61.813,64.435,63.322,62.943,62.481,63.495,63.537,65.384,63.01,63.188,63.709,65.731,65.419,64.668,64.742,65.578,65.247,65.106,64.61,66.514,67.719,68.299,65.542,66.254,66.681,70.3,71.446,71.43,73.058,70.895,71.076,71.554,72.542,74.91,74.463,74.651,73.732,74,74.167,75.965,76.212,76.404,76.617,76.088,76.192,76.3,77.314,77.644,78.571,81.467,77.482,77.857,78.784,83.001,83.424,84.377,85.201,83.208,83.634,84.064,85.62,87.157,88.745,90.558,86.389,87.149,88.026,93.409,95.199,95.459,96.717,94.295,94.714,95.22,99.278,100.644,98.101,99.631,99.958,99.287,99.373,100.378,101.612,98.073,99.966,101.017,100.01,100,102.022,102.686,100.594,102.904,102.349,101.747,102.033,107.354,108.892,108.945,109,108.141,108.41,108.55,113.444,114.822,115.13,121.397,114.127,114.448,115.996,128.866,126.358,121.681,126.209,127.609,125.612,125.759,126.836,130.698,127.586,132.54,128.801,128.373,129.386,132.806,135.73,133.73,134.582,134.234,134.068,134.189,137.09,143.41,138.392,137.446,139.61,139.2,138.761,139.739,145.128,142.573,145.712,142.303,142.394,143.203,146.297,147.736,,,146.981,,
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir,24.43,24.677,25.602,26.298,24.557,24.902,25.26,25.417,25.871,25.662,26.239,25.661,25.661,25.821,28.467,30.913,32.232,34.034,29.666,30.524,31.505,35.658,37.177,38.241,39.209,36.442,37.05,37.658,40.056,41.202,44.491,45.977,40.678,41.976,43.042,46.454,46.836,47.941,51.692,46.655,47.11,48.341,52.72,52.821,53.83,55.57,52.775,53.149,53.782,55.864,57.066,58.011,58.997,56.499,57.01,57.506,59.453,60.132,62.144,64.091,59.808,60.549,61.399,65.112,66.346,67.616,67.389,65.767,66.371,66.63,67.721,68.053,70.218,70.186,67.892,68.671,69.062,70.813,71.005,70.81,70.657,70.911,70.877,70.821,70.344,70.966,72.25,73.056,70.668,71.205,71.67,74.079,74.87,75.245,74.922,74.478,74.739,74.785,75.74,75.875,77.162,78.255,75.808,76.27,76.758,79.985,81.197,82.034,82.076,80.617,81.1,81.349,84.656,82.318,82.601,83.397,83.473,83.176,83.232,84.944,86.22,87.791,87.308,85.6,86.35,86.594,88.506,90.684,92.544,94.71,89.616,90.614,91.688,98.89,100.985,101.982,100.904,99.924,100.646,100.715,100.384,99.332,100.167,100.125,99.835,99.954,100,101.48,101.953,104.612,106.897,101.713,102.715,103.799,111.784,114.884,118.528,118.017,113.354,115.207,115.959,121.993,121.677,123.302,122.641,121.832,122.332,122.413,125.987,124.147,125.924,126.188,125.059,125.351,125.567,128.481,129.255,131.437,132.194,128.881,129.746,130.384,135.202,136.289,138.802,137.501,135.751,136.807,136.984,140.677,150.878,147.219,143.65,143.2,144.639,144.354,145.757,144.761,146.41,147.596,145.229,145.652,146.197,151.431,151.559,,,151.496,,
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir|3151---Fabricación de prendas de vestir de tejido de punto,20.161,20.201,20.509,20.868,20.181,20.294,20.431,21.38,21.813,21.765,21.516,21.606,21.66,21.627,25.355,28.845,29.24,29.689,27.028,27.889,28.375,33.615,34.152,34.299,36.272,33.871,34.016,34.552,39.068,41.375,42.088,43.724,40.248,40.865,41.516,45.939,48.167,48.658,52.112,47.06,47.612,48.654,53.216,52.723,53.103,55.624,52.956,53.007,53.589,57.737,59.254,59.353,60.428,58.524,58.794,59.152,61.738,61.976,62.103,64.166,61.858,61.942,62.404,65.985,68.154,69.605,69.74,67.159,67.978,68.346,73.045,73.854,73.583,73.368,73.467,73.508,73.474,72.143,74.616,74.908,77.462,73.487,73.989,74.795,76.208,77.046,76.669,76.83,76.664,76.666,76.709,76.616,76.656,77.073,77.073,76.637,76.786,76.858,77.467,77.616,77.762,77.704,77.543,77.616,77.638,78.687,79.145,79.806,80.505,78.932,79.229,79.546,84.307,83.088,82.885,83.681,83.666,83.391,83.466,87.068,87.902,87.918,87.118,87.494,87.633,87.506,90.103,98.582,98.507,99.048,94.527,95.859,96.665,100.975,99.088,102.225,101.292,100.019,100.824,100.948,99.926,97.441,101.767,100.898,98.609,99.705,100,102.921,100.827,105.463,103.808,101.882,103.083,103.256,106.757,103.75,110.723,109.113,105.212,107.123,107.618,110.584,109.325,116.375,116.339,109.929,112.102,113.189,120.552,117.699,123.288,122.148,119.073,120.566,120.981,123.975,120.182,125.889,123.258,121.927,123.3,123.289,127.997,127.823,136.128,133.268,127.906,130.928,131.542,137.793,145.611,144.626,143.287,139.073,141.348,141.939,143.443,136.754,144.895,146.607,139.909,141.666,142.928,152.603,146.799,,,149.634,,
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir|3152---Confección de prendas de vestir,25.167,25.476,26.579,27.195,25.326,25.735,26.114,26.183,26.613,26.402,26.861,26.415,26.411,26.538,28.882,31.108,32.623,34.52,29.975,30.833,31.871,35.854,37.451,38.686,39.432,36.689,37.361,37.961,40.063,41.04,44.619,46.04,40.598,41.966,43.075,46.298,46.395,47.529,51.359,46.349,46.767,48.028,52.37,52.588,53.632,55.318,52.488,52.895,53.542,55.339,56.497,57.479,58.521,55.952,56.469,56.99,58.861,59.617,61.757,63.767,59.258,60.04,60.95,64.714,65.798,67.017,66.911,65.286,65.848,66.125,66.852,67.15,69.518,69.597,67.005,67.837,68.294,70.473,70.313,70.032,69.698,70.391,70.27,70.121,69.501,69.992,71.362,72.263,69.756,70.295,70.786,73.471,74.338,74.731,74.394,73.907,74.188,74.24,75.256,75.408,76.866,78.135,75.331,75.857,76.415,80.023,81.386,82.252,82.197,80.732,81.252,81.494,84.568,82.086,82.436,83.248,83.317,83.018,83.076,84.548,85.913,87.702,87.242,85.25,86.094,86.387,88.171,89.496,91.685,94.142,88.843,89.815,90.955,98.705,101.342,102.099,100.972,100.002,100.733,100.797,100.511,99.606,99.937,99.991,100.041,100.003,100,101.222,101.979,104.434,107.179,101.595,102.58,103.784,112.418,116.311,119.533,118.987,114.387,116.238,116.982,123.233,123.033,124.032,123.31,123.131,123.439,123.405,126.643,124.909,126.28,126.66,125.773,125.943,126.128,128.902,130.242,131.924,133.044,129.59,130.379,131.073,135.829,137.058,138.737,137.567,136.447,137.232,137.317,140.449,151.044,147.028,143.034,143.213,144.546,144.114,145.422,145.26,145.88,147.011,145.336,145.532,145.953,150.473,151.331,,,150.906,,
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir|3159---Confección de accesorios de vestir y otras prendas de vestir no clasificados en otra parte,22.016,21.881,22.29,22.385,21.943,22.068,22.146,21.996,22.029,23.116,25.098,22.015,22.417,23.119,30.506,34.703,38.191,41.058,32.686,34.772,36.443,43.702,45.336,46.944,46.412,44.578,45.453,45.711,46.737,46.213,52.624,54.469,46.436,48.771,50.248,55.7,55.534,58.092,62.879,55.61,56.548,58.146,63.336,61.784,63.98,65.233,62.469,63.042,63.591,65.979,66.609,69.95,70.984,66.328,67.642,68.455,71.231,70.538,74.713,75.978,70.849,72.193,73.079,75.843,75.861,76.762,75.616,75.853,76.185,76.044,73.53,71.623,75.778,75.782,72.484,73.686,74.223,76.348,76.519,76.582,76.753,76.441,76.493,76.556,76.704,78.207,80.704,81.935,77.499,78.631,79.47,81.734,82.608,82.701,81.812,82.172,82.35,82.215,82.051,81.304,82.707,83.39,81.677,82.021,82.346,82.959,83.136,83.708,84.095,83.05,83.26,83.457,88.083,85.611,85.941,86.39,86.848,86.544,86.507,87.04,87.814,89.506,89.467,87.439,88.155,88.495,91.451,92.893,94.587,95.338,92.211,93.001,93.608,97.575,98.56,99.044,98.5,98.055,98.411,98.435,99.082,99.154,100.616,101.009,99.121,99.647,100,103.292,104.214,106.275,107.686,103.746,104.631,105.408,110.71,112.892,115.688,116.835,111.809,113.184,114.111,121.295,121.868,123.419,122.42,121.592,122.195,122.252,124.536,123.71,125.18,126.233,124.109,124.47,124.917,130.23,132.1,135.507,137.105,131.218,132.633,133.781,140.239,143.139,147.485,148.163,141.735,143.791,144.89,152.675,159.157,157.615,156.683,153.644,155.254,155.687,157.934,157.762,159.412,160.756,157.841,158.404,159.037,165.646,166.58,,,166.134,,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",15.374,16.259,16.945,16.802,15.805,16.189,16.342,16.485,16.956,17.637,18.6,16.723,17.018,17.392,20.579,24.58,27.061,27.714,22.382,23.94,24.873,28.243,29.883,32.389,33.643,29.06,30.149,31.019,33.948,35.64,37.11,38.138,34.806,35.559,36.18,39.431,40.199,41.981,44.382,39.803,40.49,41.42,44.211,45.297,46.77,47.532,44.764,45.414,45.915,48.175,49.434,50.335,52.09,48.799,49.283,49.905,51.75,52.847,54.178,55.022,52.282,52.878,53.375,55.399,58.785,61.184,62.043,57.108,58.427,59.303,61.414,61.953,62.946,64.039,61.68,62.089,62.564,63.798,64.331,65.592,65.568,64.06,64.579,64.827,64.899,64.96,64.641,65.726,64.931,64.832,65.06,67.518,67.938,68.431,68.688,67.726,67.963,68.141,68.995,69.423,69.761,71.096,69.21,69.399,69.81,72.584,73.274,74.189,77.191,72.93,73.352,74.274,79.042,78.467,78.731,78.962,78.748,78.742,78.799,79.089,80.337,82.271,83.799,79.723,80.583,81.361,86.244,88.026,90.196,93.229,87.143,88.178,89.415,94.268,95.875,98.17,98.479,95.062,96.107,96.685,99.14,99.575,100.306,100.964,99.363,99.681,100,100.895,100.855,102.069,104.063,100.875,101.293,101.996,107.07,110.369,111.926,112.929,108.763,109.843,110.616,114.898,115.011,115.675,116.362,114.957,115.196,115.481,120.662,121.929,121.01,121.633,121.294,121.198,121.306,123.828,125.055,124.747,125.948,124.479,124.571,124.912,127.171,127.95,128.845,130.155,127.569,128.004,128.539,133.596,140.026,138.996,137.841,135.028,136.537,136.924,136.594,138.197,139.288,139.663,137.405,138.049,138.452,142.085,144.13,,,143.108,,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos|3161---Curtido y acabado de cuero y piel",16.927,17.221,17.845,18.958,17.069,17.346,17.746,20.117,21.143,22.256,23.147,20.657,21.205,21.661,27.893,36.97,36.632,35.969,32.224,33.792,34.357,38.872,46.104,47.106,46.777,42.339,44.025,44.711,47.121,49.822,51.103,51.814,48.492,49.405,49.96,52.624,53.862,55.289,55.805,53.212,53.927,54.371,56.057,57.231,56.739,56.964,56.639,56.675,56.745,58.05,58.527,57.913,57.504,58.29,58.153,57.994,58.362,58.35,58.575,59.887,58.356,58.432,58.789,60.864,63.189,65.037,65.466,62.061,63.257,63.846,68.493,68.015,67.628,68.013,68.26,68.038,68.031,65.691,65.87,65.897,66.287,65.781,65.825,65.937,67.195,67.455,67.208,67.6,67.329,67.286,67.372,66.877,67.842,66.292,65.512,67.359,66.993,66.624,66.13,65.319,65.379,65.81,65.699,65.582,65.641,66.927,67.784,69.604,79.694,67.375,68.117,70.863,81.793,78.424,78.606,78.622,80.045,79.512,79.266,78.271,78.595,81.618,81.855,78.432,79.456,80.01,83.016,83.243,85.458,88.854,83.131,83.957,85.163,87.892,89.82,91.944,93.973,88.857,89.837,90.775,95.368,98.068,100.513,105.481,96.82,98.069,100,104.872,105.164,107.616,114.277,105.019,105.904,108.021,123.672,130.379,136.313,140.028,127.154,130.193,132.653,144.011,144.814,146.033,149.169,144.423,144.954,145.933,154.137,152.821,150.338,154.635,153.463,152.435,152.956,155.008,157.468,156.031,158.155,156.317,156.224,156.701,155.775,155.544,155.767,158.462,155.657,155.694,156.356,162.544,178.212,172.828,169.59,166.243,168.772,169.006,165.881,166.263,167.2,171.445,166.078,166.474,167.671,172.612,175.658,,,174.161,,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos|3162---Fabricación de calzado",15.853,17.155,17.58,17.513,16.484,16.863,17.022,16.975,17.317,17.83,18.874,17.148,17.364,17.71,20.092,23.077,25.93,26.507,21.405,22.878,23.774,26.428,27.858,30.122,32.039,27.137,28.115,29.091,32.479,34.125,34.931,36.116,33.31,33.842,34.397,37.459,38.416,38.968,41.743,37.918,38.245,39.073,41.845,43.67,44.571,45.474,42.777,43.364,43.858,47.253,48.827,49.273,51.545,48.034,48.426,49.113,51.481,53.085,53.655,54.32,52.271,52.712,53.077,55.705,59.868,61.456,62.405,57.801,58.942,59.769,61.898,63.034,63.571,64.853,62.465,62.818,63.305,65.432,66.983,67.664,68.112,66.179,66.676,67.032,66.895,66.431,66.082,66.929,66.654,66.463,66.577,69.475,69.722,70.443,70.916,69.598,69.88,70.128,71.274,71.687,72.076,73.876,71.475,71.679,72.207,75.143,75.786,76.199,77.024,75.467,75.714,76.026,78.615,78.437,78.877,79.369,78.525,78.647,78.832,79.777,81.222,83.196,84.598,80.509,81.418,82.174,86.645,88.466,90.684,93.945,87.566,88.608,89.891,95.94,97.636,99.498,99.698,96.782,97.713,98.202,100.151,100.098,99.974,99.773,100.124,100.074,100,100.027,100.044,100.62,101.88,100.035,100.241,100.658,103.231,105.822,106.36,107.131,104.563,105.181,105.667,108.581,109.007,109.111,109.937,108.8,108.905,109.162,113.76,115.04,114.552,114.788,114.4,114.452,114.536,116.869,117.784,118.053,118.737,117.351,117.595,117.877,119.978,120.796,121.773,123.644,120.398,120.87,121.564,125.915,127.69,128.908,130.131,126.294,127.297,128.137,128.5,130.227,130.58,131.137,129.363,129.773,130.109,132.973,134.328,,,133.647,,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos|3169---Fabricación de otros productos de cuero, piel y materiales sucedáneos",11.715,11.471,11.644,11.812,11.592,11.606,11.662,11.066,11.066,12.362,14.109,11.066,11.495,12.206,16.462,19.822,22.842,24.903,18.06,19.711,20.946,25.673,24.494,26.158,27.745,25.054,25.385,25.971,27.268,28.288,30.549,33.749,27.794,28.608,29.823,33.354,34.018,38.688,43.404,33.7,35.196,37.264,41.805,40.477,43.583,45.579,41.115,41.766,42.686,43.749,43.768,45.511,47.779,43.758,44.209,44.928,46.02,45.081,50.042,52.333,45.594,46.685,48.047,48.616,48.897,53.254,55.151,48.756,50.049,51.223,51.485,49.541,53.213,55.089,50.563,51.368,52.285,53.053,51.404,54.135,53.505,52.176,52.781,52.975,52.768,54.779,55.502,59.33,53.796,54.407,55.832,58.718,58.812,61.068,62.454,58.763,59.546,60.322,60.832,64.687,64.597,64.889,62.931,63.493,63.819,67.41,67.962,69.988,74.962,67.67,68.43,70.082,78.045,78.709,77.969,77.001,78.389,78.248,77.917,75.504,77.073,77.288,81.76,76.337,76.675,78.116,88.194,92.229,94.256,94.929,90.175,91.592,92.494,93.764,94.411,98.577,97.028,94.067,95.52,95.901,97.864,98.432,102.392,101.174,98.147,99.605,100,99.966,98.965,102.866,101.796,99.479,100.659,100.949,104.329,105.497,109.042,105.59,104.908,106.328,106.136,104.814,103.533,106.748,105.818,104.113,104.963,105.162,110.609,112.063,114.949,114.162,111.285,112.383,112.81,114.461,115.577,119.408,119.026,115.087,116.555,117.177,122.165,124.405,128.376,124.668,123.244,124.947,124.875,130.206,140.682,141.286,131.093,132.924,135.832,134.318,132.063,132.212,136.164,133.254,132.142,133.535,133.452,137.579,139.099,,,138.344,,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera,18.96,19.042,19.356,19.035,18.995,19.086,19.075,19.133,19.028,19.857,20.363,19.082,19.283,19.53,22.684,25.722,25.807,27.524,24.131,24.658,25.405,29.905,33.178,33.002,33.789,31.461,31.919,32.411,36.972,38.523,39.336,40.134,37.809,38.312,38.783,42.88,43.653,44.686,47.018,43.241,43.707,44.586,50.218,51.431,51.904,52.221,50.765,51.133,51.4,54.502,55.174,55.289,55.582,54.806,54.959,55.117,57.623,59.413,59.918,60.404,58.403,58.885,59.257,61.277,61.745,60.732,61.146,61.506,61.25,61.224,61.154,62.353,62.54,63.994,61.732,61.997,62.51,63.998,65.631,66.799,68.202,64.8,65.475,66.153,70.348,70.47,71.275,71.4,70.409,70.689,70.861,70.719,72.387,73.41,74.813,71.51,72.125,72.774,77.705,77.796,78.736,79.056,77.749,78.064,78.298,79.292,78.75,77.83,84.789,79.022,78.652,80.031,86.878,85.701,83.135,83.124,86.286,85.242,84.735,85.082,86.596,87.455,89.341,85.889,86.402,87.151,91.27,92.84,93.067,94.203,92.105,92.425,92.855,97.058,97.405,97.423,98.004,97.245,97.306,97.49,98.935,99.785,100.735,100.522,99.368,99.824,100,101.166,101.88,103.329,106.032,101.539,102.13,103.099,109.245,111.504,113.306,115.294,110.392,111.334,112.339,119.115,120.701,120.974,122.161,119.924,120.267,120.747,128.815,129.44,128.736,129.919,129.128,129,129.219,131.727,132.919,132.667,133.732,132.315,132.431,132.742,135.096,137.515,139.157,142.033,136.296,137.229,138.409,144.329,145.495,147.494,149.42,144.812,145.726,146.747,148.128,151.878,156.727,166.827,150.081,152.39,156.068,176.391,182.113,,,179.216,,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera|3211---Aserrado y conservación de la madera,19.528,19.417,19.231,19.275,19.48,19.442,19.413,19.299,19.193,20.688,21.389,19.244,19.552,19.97,22.922,25.196,25.216,27.685,23.981,24.331,25.081,30.18,34.996,34.902,35.053,32.329,32.936,33.43,38.315,39.329,40.011,40.21,38.884,39.24,39.499,43.784,44.826,45.828,48.08,44.247,44.729,45.612,51.664,53.099,53.536,53.586,52.26,52.649,52.88,55.436,55.732,55.837,56.262,55.559,55.644,55.796,59.028,61.906,62.431,62.84,60.199,60.86,61.332,63.131,63.226,61.033,61.483,63.176,62.505,62.266,60.815,61.698,61.964,64.69,61.236,61.464,62.231,62.872,64.9,66.571,67.573,63.836,64.7,65.33,70.703,71.714,73.26,73.898,71.21,71.849,72.305,72.122,74.899,75.825,78.201,73.377,74.145,75.134,81.624,82.377,84.032,84.607,81.966,82.583,83.024,84.912,83.329,82.013,90.429,84.122,83.495,85.061,91.78,89.09,84.819,84.123,90.399,88.532,87.479,87.093,88.955,90.051,92.297,88.129,88.768,89.709,94.642,96.018,96.251,97.337,95.397,95.683,96.07,100.34,99.575,99.199,99.285,99.908,99.662,99.56,99.717,99.537,100.347,100.383,99.625,99.87,100,101.778,102.842,105.021,108.139,102.342,103.239,104.445,110.061,111.898,113.125,114.095,111.005,111.691,112.273,116.353,120.101,120.276,119.032,118.301,118.944,118.966,128.09,128.727,127.533,127.912,128.415,128.115,128.068,127.754,129.204,129.154,129.243,128.47,128.703,128.825,131.748,134.673,136.561,137.904,133.187,134.287,135.118,138.071,138.273,138.396,137.988,138.161,138.241,138.175,136.155,138.972,145.906,160.19,137.593,140.477,145.133,174.934,183.015,,,178.928,,
