Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades secundarias|31-33---Industrias manufactureras|333---Fabricación de maquinaria y equipo|3335---Fabricación de maquinaria y equipo para la industria metalmecánica,2944.689,2800.352,4083.576,3988.359,2872.521,3276.206,3454.244,2536.404,3293.007,5564.368,5336.566,2914.705,3797.926,4182.586,4629.908,4163.711,4167.474,4343.9,4396.809,4320.364,4326.248,1971.426,3554.634,3996.204,4271.176,2763.03,3174.088,3448.36,3239.049,3700.927,4123.503,4193.816,3469.988,3687.827,3814.324,3520.855,4069.345,2563.714,2558.679,3795.1,3384.638,3178.148,1995.305,1871.585,2059.113,1538.857,1933.445,1975.334,1866.215,1336.537,1462.954,1648.856,2151.849,1399.745,1482.782,1650.049,2182.372,1924.986,2372.828,2006.785,2053.679,2160.062,2121.743,1181.074,1393.141,1560.644,1478.677,1287.107,1378.286,1403.384,1506.975,1251.379,1627.806,1528.08,1379.177,1462.053,1478.56,1623.275,1754.027,1609.056,1746.894,1688.651,1662.119,1683.313,1652.309,1891.582,2123.095,2175.91,1771.946,1888.995,1960.724,1778.471,2050.794,2531.823,1759.66,1914.633,2120.363,2030.187,1906.123,2216.201,2309.739,1529.565,2061.162,2144.021,1990.407,1977.277,2245.232,2170.975,2159.6,2111.254,2131.161,2138.271,1529.852,1426.384,1730.224,1972.784,1478.118,1562.153,1664.811,2046.5,2555.469,2659.707,2818.693,2300.984,2420.558,2520.092,2409.355,2296.894,2322.377,2382.35,2353.124,2342.875,2352.744,2602.991,2690.71,2572.662,2177.401,2646.85,2622.121,2510.941,1633.618,1618.054,2146.987,1970.393,1625.836,1799.553,1842.263,1796.127,2764.766,2363.22,2325.655,2280.447,2308.038,2312.442,1859.064,1871.698,2553.389,2301.746,1865.381,2094.717,2146.474,1449.329,2145.996,3025.036,2202.942,1797.663,2206.787,2205.826,1603.557,1794.953,3389.082,2861.464,1699.255,2262.531,2412.264,1907.617,3068.327,4669.173,2896.69,2487.972,3215.039,3135.452,2025.551,2853.319,4202.006,2570.46,2439.435,3026.959,2912.834,1884.316,1817.455,2704.013,2137.456,1850.886,2135.261,2135.81,2280.834,3562.849,7273.191,4183.502,2921.842,4372.291,4325.094,2168.327,2940.075,,,2554.201,,
"Actividades secundarias|31-33---Industrias manufactureras|333---Fabricación de maquinaria y equipo|3336---Fabricación de motores de combustión interna, turbinas y transmisiones",10881.555,10890.562,10862.116,13197.015,10886.059,10878.078,11457.812,8338.999,10421.447,9976.061,14367.317,9380.223,9578.836,10775.956,12238.499,13298.355,11434.822,15541.683,12768.427,12323.892,13128.34,10621.735,10951.574,8779.037,11463.958,10786.655,10117.449,10454.076,9150.791,11563.369,10659.227,15498.173,10357.08,10457.796,11717.89,13072.787,15278.456,13731.266,18349.562,14175.622,14027.503,15108.018,13257.613,15089.183,13132.04,16485.484,14173.398,13826.279,14491.08,12099.761,15224.169,15570.741,21815.009,13661.965,14298.224,16177.42,18995.01,24577.921,22906.209,28081.3,21786.465,22159.713,23640.11,20534.078,25301.27,22205.668,28157.16,22917.674,22680.339,24049.544,20669.992,25132.184,22419.962,28694.993,22901.088,22740.713,24229.283,30388.027,29911.166,25175.366,31637.046,30149.596,28491.519,29277.901,28305.134,30878.519,25328.79,27173.901,29591.826,28170.814,27921.586,28324.088,29911.24,28135.062,28446.166,29117.664,28790.13,28704.139,25346.118,27475.636,23342.066,25543.369,26410.877,25387.94,25426.797,24137.806,29625.552,24751.529,22708.745,26881.679,26171.629,25305.908,17204.258,13281.765,13832.203,13652.838,15243.012,14772.742,14492.766,27842.249,37664.336,38982.467,42841.883,32753.293,34829.684,36832.734,43925.29,46269.947,46675.375,48288.82,45097.619,45623.537,46289.858,56383.052,53873.115,44746.006,42544.89,55128.084,51667.391,49386.766,40664.771,39404.167,38579.969,39464.49,40034.469,39549.635,39528.349,38250.732,39448.336,40171.86,37065.216,38849.534,39290.309,38734.036,37240.981,41808.836,36773.308,31976.964,39524.908,38607.708,36950.022,37767.441,38296.05,28446.07,34394.244,38031.745,34836.52,34725.951,40271.184,44737.257,42320.374,42253.849,42504.22,42442.938,42395.666,45370.822,46874.232,41545.83,42908.14,46122.527,44596.961,44174.756,45164.394,44528.96,45289.1,32213.942,44846.677,44994.151,41799.099,37779.174,19753.486,36435.778,36102.678,28766.33,31322.813,32517.779,41046.199,38291.569,36110.793,33484.781,39668.884,38482.854,37233.335,33275.048,39765.902,,,36520.475,,
Actividades secundarias|31-33---Industrias manufactureras|333---Fabricación de maquinaria y equipo|3339---Fabricación de otra maquinaria y equipo para la industria en general,11147.013,10476.744,12259.194,12736.801,10811.878,11294.317,11654.938,12324.938,12478.845,13150.533,12001.368,12401.892,12651.439,12488.921,12107.792,9726.126,10012.68,10827.102,10916.959,10615.533,10668.425,14515.23,13600.345,12032.634,12076.307,14057.788,13382.736,13056.129,16614.326,15828.158,15387.588,16020.376,16221.242,15943.357,15962.612,20002.035,18250.773,16096.121,14884.148,19126.404,18116.309,17308.269,20440.434,19073.415,16774.662,15301.037,19756.925,18762.837,17897.387,18931.965,19402.332,19844.647,17120.04,19167.149,19392.981,18824.746,21265.678,19104.513,16545.819,14459.586,20185.095,18972.003,17843.899,19833.089,19094.069,16582.218,15065.444,19463.579,18503.125,17643.705,19745.23,20149.642,16414.359,15795.089,19947.436,18769.744,18026.08,19451.755,19957.198,19208.64,18292.254,19704.477,19539.198,19227.462,20925.408,23230.915,20754.431,20057.478,22078.161,21636.918,21242.058,21670.288,22853.683,22528.23,22779.938,22261.986,22350.734,22458.035,21928.165,23589.182,22446.925,23533.292,22758.673,22654.757,22874.391,22422.212,22675.63,20255.669,21931.668,22548.921,21784.504,21821.295,19051.565,19170.858,19315.135,23043.791,19111.211,19179.186,20145.337,20727.617,21860.588,23329.741,23810.07,21294.103,21972.649,22432.004,22162,23449.957,23555.223,25281.107,22805.979,23055.727,23612.072,23595.746,25176.555,23625.168,26258.502,24386.151,24132.49,24663.993,22628.873,22378.414,22250.213,21530.447,22503.644,22419.167,22196.987,22240.315,22872.018,25038.959,23833.101,22556.166,23383.764,23496.098,22204.756,23827.539,26245.385,25195.988,23016.148,24092.56,24368.417,23050.53,24857.889,25174.06,24531.152,23954.21,24360.827,24403.408,23265.576,23307.211,24179.591,25137.327,23286.393,23584.126,23972.426,23103.723,24911.02,25929.564,25026.77,24007.371,24648.102,24742.769,25205.749,25591.226,26756.119,25247.383,25398.487,25851.031,25700.119,23674.484,20838.273,23626.025,23067.205,22256.379,22712.928,22801.497,22691.453,23831.922,25857.702,24017.861,23261.687,24127.026,24099.735,23278.475,24325.035,,,23801.755,,
"Actividades secundarias|31-33---Industrias manufactureras|334---Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",104879.235,114458.872,128398.147,128910.077,109669.054,115912.085,119161.583,127097.181,131253.681,131528.235,130971.959,129175.431,129959.699,130212.764,172314.119,83958.227,88786.185,128426.39,128136.173,115019.51,118371.23,118448.392,111947.151,114701.207,177477.005,115197.772,115032.25,130643.439,162902.376,159923.373,170062.838,216504.521,161412.875,164296.196,177348.277,246769.851,210402.543,213184.538,234894.132,228586.197,223452.311,226312.766,251740.409,237406.833,246253.881,219580.581,244573.621,245133.708,238745.426,290956.453,268725.724,328446.914,267514.309,279841.088,296043.03,288910.85,328076.27,278129.647,264351.116,219639.538,303102.959,290185.678,272549.143,240255.563,205762.72,206496.268,237039.317,223009.142,217504.85,222388.467,195993.115,209234.95,214701.373,214735.755,202614.032,206643.146,208666.298,187163.618,193971.212,198050.087,194232.812,190567.415,193061.639,193354.432,181677.059,188505.444,196574.955,205663.494,185091.252,188919.153,193105.238,193663.986,199557.724,215790.819,213533.523,196610.855,203004.176,205636.513,210599.425,205080.786,211369.875,204065.082,207840.105,209016.695,207778.792,193145.973,197810.346,194239.645,190004.923,195478.16,195065.322,193800.222,146417.589,142661.156,146991.334,161704.334,144539.372,145356.693,149443.603,153692.757,166984.204,161756.951,159982.051,160338.481,160811.304,160603.991,153882.636,157137.719,161635.912,168833.589,155510.178,157552.089,160372.464,166584.172,167554.229,167637.785,169597.89,167069.2,167258.729,167843.519,163848.066,176259.053,180991.916,184550.272,170053.56,173699.679,176412.327,186023.028,195743.051,209376.253,222778.584,190883.04,197047.444,203480.229,220778.485,207096.779,223252.234,231433.494,213937.632,217042.499,220640.248,223651.905,213860.681,229266.795,228333.952,218756.293,222259.793,223778.333,237376.424,236012.723,233005.226,227807.442,236694.574,235464.791,233550.454,228697.498,234465.627,237321.637,229805.171,231581.562,233494.92,232572.483,244051.916,249127.939,249762.41,235008.775,246589.927,247647.422,244487.76,251285.964,186966.579,228352.034,228365.723,219126.271,222201.526,223742.575,254738.994,247227.792,242956.086,238167.189,250983.393,248307.624,245772.515,274261.137,279906.876,,,277084.006,,
"Actividades secundarias|31-33---Industrias manufactureras|334---Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos|3341---Fabricación de computadoras y equipo periférico",14231.399,18215.042,13287.719,20396.763,16223.221,15244.72,16532.731,18813.96,23080.923,20017.462,21224.966,20947.442,20637.449,20784.328,27061.317,23528.307,19844.385,24096.587,25294.812,23478.003,23632.649,30909.032,34539.721,36909.223,49652.523,32724.377,34119.326,38002.625,59252.734,63705.906,63411.825,59063.631,61479.32,62123.488,61358.524,81908.83,67942.972,82803.037,67403.673,74925.901,77551.613,75014.628,76352.708,80054.561,88589.782,66857.764,78203.635,81665.684,77963.704,89448.573,90552.478,115620.382,96329.863,90000.525,98540.478,97987.824,106333.794,84276.683,97417.459,73722.645,95305.238,96009.312,90437.645,101489.88,82861.684,79301.392,68584.452,92175.782,87884.319,83059.352,71915.384,65253.299,64421.331,48303.439,68584.341,67196.671,62473.363,55669.94,49917.764,50698.102,42446.853,52793.852,52095.269,49683.165,53464.229,59562.224,60357.263,54442.344,56513.226,57794.572,56956.515,66388.063,62612.919,71800.845,65443.085,64500.491,66933.942,66561.228,75700.703,62683.883,68614.462,59800.067,69192.293,68999.683,66699.779,57364.757,55561.461,52499.788,54118.385,56463.109,55142.002,54886.098,41728.797,38174.546,41979.744,50347.541,39951.672,40627.696,43057.657,43838.622,52592.644,52624.068,52852.839,48215.633,49685.111,50477.043,52613.996,55428.086,56956.04,57408.934,54021.041,54999.374,55601.764,54764.73,54516.433,55645.21,58908.103,54640.581,54975.458,55958.619,56833.009,61415.765,65049.661,70337.157,59124.387,61099.478,63408.898,75676.809,80895.685,87886.783,99203.767,78286.247,81486.426,85915.761,98172.12,83185.006,86712.755,92109.903,90678.563,89356.627,90044.946,94886.938,85392.507,83589.005,85100.07,90139.722,87956.15,87242.13,99696.203,97570.739,89489.284,85488.922,98633.471,95585.409,93061.287,88954.041,95018.871,90839.018,80103.665,91986.456,91603.977,88728.899,87456.021,97008.306,96273.6,84563.646,92232.163,93579.309,91325.393,106399.325,61655.443,74236.467,71774.397,84027.384,80763.745,78516.408,103817.93,92186.982,77211.988,79444.565,98002.456,91072.3,88165.366,119888.15,119651.663,,,119769.907,,
"Actividades secundarias|31-33---Industrias manufactureras|334---Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos|3342---Fabricación de equipo de comunicación",59462.729,61934.983,73486.555,69318.572,60698.856,64961.423,66050.71,72034.829,65864.441,63062.667,57321.939,68949.635,66987.312,64570.969,99197.604,26064.303,17535.562,40491.495,62630.953,47599.156,45822.241,37284.114,19875.036,13647.766,58345.601,28579.575,23602.305,32288.129,42626.027,31946.619,33972.676,77281.235,37286.323,36181.774,46456.639,95400.199,63044.704,38670.693,62807.229,79222.451,65705.198,64980.706,85750.123,54473.034,41097.118,42279.605,70111.579,60440.092,55899.97,105062.06,68657.393,74377.859,55454.952,86859.727,82699.104,75888.066,117009.01,89835.273,60522.322,48163.76,103422.141,89122.201,78882.591,49900.131,40490.984,38391.659,63641.354,45195.558,42927.591,48106.032,37371.751,64143.799,62116.923,63259.695,50757.775,54544.158,56723.042,40759.466,49880.667,46625.505,42752.826,45320.066,45755.213,45004.616,36015.039,44175.506,41963.384,44933.911,40095.272,40717.976,41771.96,34633.763,46307.532,46684.582,44115.295,40470.648,42541.959,42935.293,39006.394,46259.603,41075.135,42934.057,42632.998,42113.71,42318.797,42530.572,47205.96,45111.766,44339.85,44868.266,44949.433,44797.037,30549.665,28314.991,26504.001,27378.163,29432.328,28456.219,28186.705,30033.736,28769.801,24225.748,22514.371,29401.769,27676.428,26385.914,22928.588,20063.662,22336.673,25119.852,21496.125,21776.308,22612.194,24164.646,24485.842,21096.362,20143.414,24325.244,23248.95,22472.566,22646.068,25834.411,21256.181,20283.312,24240.239,23245.553,22504.993,22029.327,22945.759,22440.621,22987.373,22487.543,22471.902,22600.77,25913.239,27827.858,30211.738,32551.597,26870.548,27984.278,29126.108,32956.803,31689.878,36852.763,32471.172,32323.341,33833.148,33492.654,36312.712,33922.114,30639.766,31977.704,35117.413,33624.864,33213.074,32830.351,33785.673,34493.578,32332.917,33308.012,33703.201,33360.63,37997.554,34274.428,33720.475,33173.139,36135.991,35330.819,34791.399,35323.261,20652.146,31214.144,33011.577,27987.704,29063.184,30050.282,33892.883,32592.358,34297.857,32974.99,33242.62,33594.366,33439.522,33825.62,37637.279,,,35731.45,,
"Actividades secundarias|31-33---Industrias manufactureras|334---Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos|3343---Fabricación de equipo de audio y de video",11786.698,10490.532,9350.997,10466.925,11138.615,10542.742,10523.788,14325.072,13172.239,11249.043,13774.773,13748.656,12915.452,13130.282,17284.673,9334.005,10941.831,16064.007,13309.339,12520.17,13406.129,19420.629,18476.834,18843.905,17922.024,18948.732,18913.789,18665.848,23278.358,20849.771,18663.29,24679.265,22064.065,20930.473,21867.671,31822.376,30296.128,28480.465,32208.708,31059.252,30199.656,30701.919,36416.738,36618.83,32280.294,35282.854,36517.784,35105.287,35149.679,38330.513,33963.239,36682.464,25520.1,36146.876,36325.405,33624.079,39249.687,35270.853,27825.335,26061.717,37260.27,34115.292,32101.898,29787.134,34760.891,29758.055,37132.576,32274.013,31435.36,32859.664,32612.824,33193.056,34174.635,39789.485,32902.94,33326.838,34942.5,33362.856,39642.211,41376.009,45455.2,36502.534,38127.025,39959.069,35354.378,35814.071,38341.062,40667.273,35584.224,36503.17,37544.196,32898.242,34388.656,36171.094,39815.368,33643.449,34485.997,35818.34,40361.852,36014.897,37287.065,38089.786,38188.375,37887.938,37938.4,32848.903,36150.743,37935.218,35830.557,34499.823,35644.954,35691.355,30505.017,28550.56,30119.842,30456.249,29527.788,29725.14,29907.917,29456.912,34224.726,33419.607,33817.875,31840.819,32367.082,32729.78,29494.039,33122.983,33643.691,33657.078,31308.511,32086.905,32479.448,31678.666,30275.105,32817.777,33516.136,30976.885,31590.516,32071.921,31783.905,33830.267,33260.661,34951.166,32807.086,32958.278,33456.5,31910.997,34790.364,35501.982,36788.357,33350.681,34067.781,34747.925,32408.428,33582.99,36301.874,38869.908,32995.709,34097.764,35290.8,32075.606,31155.158,36143.82,39480.86,31615.382,33124.861,34713.861,31491.65,33299.758,38331.11,41824.443,32395.704,34374.172,36236.74,35489.149,33029.795,35422.399,43283.554,34259.472,34647.114,36806.224,41118.733,39015.148,37741.734,39795.45,40066.94,39291.871,39417.766,33194.411,30818.305,35905.859,36212.877,32006.358,33306.192,34032.863,34784.707,36705.135,39989.536,39176.274,35744.921,37159.793,37663.913,33670.579,34145.801,,,33908.19,,
"Actividades secundarias|31-33---Industrias manufactureras|334---Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos|3344---Fabricación de componentes electrónicos",13955.477,19563.541,26467.445,20930.224,16759.509,19995.488,20229.172,16308.438,24065.004,30874.106,30186.12,20186.721,23749.183,25358.417,22772.518,19508.958,34285.72,39444.089,21140.738,25522.398,29002.821,24473.149,33513.807,38220.605,42365.403,28993.478,32069.187,34643.241,30256.129,36403.658,46101.649,45955.348,33329.894,37587.145,39679.196,29838.735,42033.253,53467.155,60475.364,35935.994,41779.715,46453.627,43964.946,57802.214,73607.373,61791.439,50883.58,58458.178,59291.493,46537.54,66548.748,91590.217,76339.491,56543.144,68225.502,70253.999,55088.32,59259.224,68747.571,58524.396,57173.772,61031.705,60404.878,50944.06,38842.637,49181.906,55017,44893.349,46322.868,48496.401,45548.908,37815.491,44160.205,51366.212,41682.2,42508.201,44722.704,47309.397,44197.052,49008.313,51975.81,45753.224,46838.254,48122.643,46733.498,39350.874,46498.763,54537.637,43042.186,44194.378,46780.193,49408.288,45497.76,50212.806,52752.674,47453.024,48372.951,49467.882,45837.914,49865.06,53198.591,49921.31,47851.487,49633.855,49705.719,48031.775,45795.365,46790.056,41784.768,46913.57,46872.399,45600.491,32873.362,37037.347,38783.716,41752.547,34955.354,36231.475,37611.743,38075.822,38923.148,38732.518,38117.867,38499.485,38577.163,38462.339,34517.019,34900.367,33575.565,34422.149,34708.693,34330.984,34353.775,38318.802,40870.208,42425.967,40910.252,39594.505,40538.325,40631.307,39133.657,40383.163,44765.968,42448.664,39758.41,41427.596,41682.863,42239.88,45236.593,47619.924,46291.755,43738.237,45032.132,45347.038,46704.386,46200.924,49162.501,45924.824,46452.655,47355.937,46998.159,43603.847,47124.653,50566.693,47675.571,45364.25,47098.398,47242.691,48396.833,52388.709,54321.244,50471.047,50392.771,51702.262,51394.458,51620.506,52650.076,56549.561,54141.944,52135.291,53606.715,53740.522,57464.468,59479.499,60811.574,56911.535,58471.984,59251.847,58666.769,57106.228,54466.705,60744.366,60738.949,55786.467,57439.1,58264.062,62489.407,67629.808,72932.92,63889.017,65059.607,67684.045,66735.288,66836.876,70807.086,,,68821.981,,
"Actividades secundarias|31-33---Industrias manufactureras|334---Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos|3345---Fabricación de instrumentos de medición, control, navegación, y equipo médico electrónico",4630.597,3452.926,4482.889,5922.42,4041.762,4188.804,4622.208,4668.238,3842.572,4882.349,6393.148,4255.405,4464.387,4946.577,4851.158,4368.345,4913.539,6595.922,4609.751,4711.014,5182.241,5154.915,4164.529,5150.38,6869.011,4659.722,4823.275,5334.709,5819.97,5075.949,5526.623,6684.178,5447.959,5474.181,5776.68,6248.209,5000.38,7167.911,9171.1,5624.294,6138.833,6896.9,7306.02,5753.824,7434.256,9958.984,6529.922,6831.367,7613.271,9343.493,6542.784,7065.868,10566.242,7943.139,7650.715,8379.597,8220.116,7075.743,7689.413,10621.735,7647.93,7661.758,8401.752,6691.627,6777.084,7324.863,9313.262,6734.356,6931.191,7526.709,6728.232,6602.053,7056.555,9235.004,6665.142,6795.613,7405.461,7664.127,7927.967,6997.106,8166.316,7796.047,7529.733,7688.879,7066.051,6718.831,6187.933,7781.901,6892.441,6657.605,6938.679,7061.543,7368.986,7188.765,7531.315,7215.264,7206.431,7287.652,6458.265,6904.009,7501.207,9708.362,6681.137,6954.494,7642.961,9385.84,10461.908,9444.175,10889.205,9923.874,9763.974,10045.282,8838.563,8925.156,7553.401,9343.596,8881.86,8439.04,8665.179,10520.374,10936.094,10767.465,10427.735,10728.234,10741.311,10662.917,12689.064,11808.198,12921.143,15803.791,12248.631,12472.802,13305.549,15927.345,15685.175,13589.364,13808.36,15806.26,15067.295,14752.561,11811.041,13326.154,14764.722,14739.247,12568.597,13300.639,13660.291,12667.427,10316.693,13861.265,15490.439,11492.06,12281.795,13083.956,15920.041,14467.119,18848.035,19711.621,15193.58,16411.732,17236.704,18174.787,16475.203,19940.114,20972.392,17324.995,18196.701,18890.624,19594.243,16449.912,17819.271,15203.054,18022.078,17954.475,17266.62,17919.568,17634.184,17532.594,17040.623,17776.876,17695.448,17531.742,17715.181,16766.015,18465.07,17571.494,17240.598,17648.755,17629.44,17220.411,17550.046,23244.395,23964.048,17385.229,19338.284,20494.725,17214.027,15360.387,15539.705,19884.049,16287.207,16038.039,16999.542,17250.3,14674.475,,,15962.388,,
"Actividades secundarias|31-33---Industrias manufactureras|334---Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos|3346---Fabricación y reproducción de medios magnéticos y ópticos",812.334,801.848,1322.542,1875.172,807.091,978.908,1202.974,946.643,1228.502,1442.607,2071.011,1087.573,1205.918,1422.191,1146.849,1154.31,1265.148,1734.29,1150.579,1188.769,1325.149,1206.553,1377.224,1929.328,2322.444,1291.888,1504.368,1708.887,1669.158,1941.47,2386.775,2840.865,1805.314,1999.134,2209.567,1551.502,2085.106,2595.277,2828.058,1818.304,2077.295,2264.986,1949.874,2704.369,3245.057,3409.935,2327.122,2633.1,2827.309,2234.274,2461.082,3110.123,3303.662,2347.678,2601.826,2777.285,2175.345,2411.871,2149.016,2545.285,2293.608,2245.41,2320.379,1442.731,2029.44,2538.393,3350.672,1736.085,2003.521,2340.309,1816.017,2227.251,2771.723,2781.921,2021.634,2271.664,2399.228,2397.831,2405.551,3345.052,3435.807,2401.691,2716.144,2896.06,3043.865,2883.938,3226.55,3300.428,2963.901,3051.451,3113.695,3274.086,3381.871,3732.728,3875.786,3327.979,3462.895,3566.118,3234.296,3353.333,3693.414,3611.501,3293.814,3427.014,3473.136,2984.126,2634.909,2458.643,3042.158,2809.517,2692.559,2779.959,1922.184,1658.556,2050.629,2426.239,1790.37,1877.123,2014.402,1767.291,1537.79,1987.546,2251.364,1652.541,1764.209,1885.998,1639.931,1814.422,2202.8,2421.784,1727.176,1885.717,2019.734,1729.982,1721.467,2063.106,2311.625,1725.725,1838.185,1956.545,1640.386,1469.294,1894.723,1790.726,1554.84,1668.134,1698.782,1498.588,1557.956,2065.679,2016.893,1528.272,1707.408,1784.779,1660.271,1832.881,2015.331,2265.64,1746.576,1836.161,1943.531,1953.924,2023.282,2174.399,2633.887,1988.603,2050.535,2196.373,1884.784,2381.491,2404.552,2842.274,2133.137,2223.609,2378.275,1883.882,2347.028,2484.486,2902.468,2115.455,2238.465,2404.466,2299.959,2584.543,2749.958,2993.512,2442.251,2544.82,2656.993,2042.328,1823.933,3006.803,2663.875,1933.131,2291.022,2384.235,2540.041,2753.123,2984.08,2798.293,2646.582,2759.081,2768.884,2789.612,2990.57,,,2890.091,,
"Actividades secundarias|31-33---Industrias manufactureras|335---Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",52707.922,47725.621,57524.277,55937.26,50216.771,52652.607,53473.77,53364.835,52641.382,58813.831,62468.959,53003.109,54940.016,56822.252,55303.241,49334.414,55013.167,62215.118,52318.828,53216.941,55466.485,59599.632,57800.286,65478.95,67657.077,58699.959,60959.622,62633.986,65735.815,68163.866,76970.364,78622.438,66949.841,70290.015,72373.121,78270.409,75117.42,87884.656,89906.714,76693.915,80424.162,82794.8,81485.352,87634.489,96726.924,90620.911,84559.92,88615.588,89116.919,94207.664,95445.889,102829.81,95023.693,94826.776,97494.454,96876.764,87243.584,82358.121,96593.452,89359.207,84800.853,88731.719,88888.591,78015.216,79713.746,88418.258,79285.084,78864.481,82049.073,81358.076,78950.667,80097.604,85517.025,79843.56,79524.136,81521.765,81102.214,82702.063,88406.569,93038.501,90458.151,85554.316,88049.044,88651.321,84864.585,87167.967,89661.822,95134.206,86016.276,87231.458,89207.145,91326.714,97280.793,96511.314,91992.103,94303.754,95039.607,94277.731,90141.493,93563.767,92560.605,88993.467,91852.63,92088.622,91314.833,85448.017,88297.546,90221.327,87694.23,86872.781,87988.963,87915.28,78186.308,76387.204,82277.836,79358.212,77286.756,78950.449,79052.39,75184.798,78612.739,81049.865,78325.557,76898.769,78282.468,78293.24,72163.438,72887.252,76413.489,77615.457,72525.345,73821.393,74769.909,73644.065,75389.081,78949.648,78361.03,74516.573,75994.265,76585.956,73566.515,75439.451,76920.662,74571.552,74502.983,75308.876,75124.545,76370.656,77355.159,82752.284,80546.693,76862.907,78826.033,79256.198,79289.49,83102.15,86549.047,84637.509,81195.82,82980.229,83394.549,82800.646,87479.151,89537.377,87620.095,85139.898,86605.724,86859.317,87900.017,87996.866,90917.118,85788.768,87948.441,88938,88150.692,86436.753,89541.921,93151.223,88022.343,87989.337,89709.966,89288.06,87118.356,87384.609,91216.56,87915.191,87251.483,88573.175,88408.679,87969.808,74609.356,94966.415,93659.465,81289.582,85848.526,87801.261,99251.106,103328.775,106796.594,97860.782,101289.94,103125.492,101809.314,101878.588,104430.722,,,103154.655,,
