Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria|3119---Otras industrias alimentarias,NA,NA,NA,NA,NA,NA,NA,23.582,37.699,33.26,29.337,30.781,31.606,30.956,99.224,60.751,37.557,49.58,78.567,64.749,60.455,21.972,18.912,30.754,19.403,20.493,23.379,22.33,15.828,30.989,22.29,24.991,23.06,22.83,23.387,19.088,9.365,29.575,20.956,14.151,18.729,19.31,6.995,22.21,16.045,15.431,14.396,14.93,15.063,26.23,12.427,11.915,6.609,19.057,16.721,14.037,-11.047,-5.561,5.415,1.521,-8.355,-4.036,-2.658,4.126,12.424,4.589,8.441,8.322,7.036,7.4,-1.171,0.259,6.093,2.738,-0.42,1.772,2.025,16.924,11.087,4.038,9.497,13.84,10.4,10.162,10.407,6.966,6.912,-1.407,8.632,8.063,5.587,1.435,6.049,6.081,8.271,3.778,4.531,5.444,7.534,3.015,6.675,8.928,5.189,5.682,6.496,12.405,11.34,12.159,8.074,11.864,11.963,10.966,13.973,11.934,10.165,14.688,12.942,12.01,12.678,8.814,9.064,14.797,13.979,8.94,10.874,11.663,11.842,13.147,9.39,10.616,12.497,11.435,11.222,13.504,8.519,8.884,9.252,10.988,10.282,10.016,8.887,19.121,10.969,10.845,13.938,12.954,12.414,4.402,1.671,2.256,-2.592,2.993,2.753,1.402,8.507,3.005,8.724,7.089,5.704,6.683,6.781,7.205,12.688,7.816,10.168,9.927,9.23,9.458,7.153,5.002,5.985,6.549,6.058,6.034,6.161,6.465,7.394,4.862,2.457,6.933,6.258,5.324,2.97,2.246,3.292,4.473,2.603,2.825,3.219,3.365,-2.435,0.98,0.88,0.441,0.615,0.679,-0.269,9.715,8.468,14.876,4.62,5.867,8.053,13.569,14.318,,,13.954,,
Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco,NA,NA,NA,NA,NA,NA,NA,4.234,20.205,35.248,1.131,12.221,19.396,13.973,19.47,26.101,34.705,40.417,23.022,27.146,30.642,58.293,31.055,28.44,29.529,43.337,37.766,35.434,4.197,10.628,8.275,-3.049,7.426,7.722,4.805,6.877,18.624,14.202,23.447,12.95,13.389,15.908,20.52,20.45,17.998,22.992,20.482,19.605,20.509,21.275,16.099,23.342,10.992,18.465,20.163,17.666,11.14,11.22,6.773,9.462,11.183,9.607,9.57,10.404,14.718,14.437,11.073,12.7,13.305,12.732,8.225,2.332,1.991,4.636,5.032,3.963,4.133,7.336,8.472,8.586,8.635,7.935,8.16,8.28,8.494,10.604,9.325,9.302,9.614,9.514,9.46,10.941,9.808,12.059,10.763,10.335,10.931,10.888,5.215,5.387,2.15,-0.45,5.307,4.204,3.021,3.966,2.146,3.588,11.205,2.996,3.198,5.165,5.753,5.031,11.031,7.294,5.371,7.316,7.311,-2.004,4.424,2.008,1.509,1.383,1.605,1.58,7.141,7.881,4.197,4.63,7.543,6.348,5.902,12.226,5.699,4.957,3.774,8.672,7.373,6.45,-0.134,2.149,5.265,5.13,1.075,2.508,3.163,5.603,8.166,9.108,9.36,6.975,7.724,8.14,6.931,6.866,16.55,22.859,6.896,10.329,13.557,25.254,29.55,22.038,19.27,27.578,25.497,23.761,15.66,10.801,7.247,6.027,12.991,10.893,9.586,6.558,10.541,10.46,8.254,8.703,9.324,9.046,10.505,7.222,9.221,7.346,8.706,8.89,8.492,2.974,-28.596,7.494,7.008,-14.084,-6.359,-2.947,7.586,50.449,6.733,8.374,26.834,18.573,15.702,14.769,15.188,,,14.992,,
Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco|3121---Industria de las bebidas,NA,NA,NA,NA,NA,NA,NA,11.707,19.959,20.682,20.897,16.102,17.696,18.517,19.365,21.835,26.464,38.292,20.724,22.772,26.836,43.828,34.846,34.53,27.868,38.84,37.256,34.576,18.378,17.084,16.574,13.872,17.68,17.281,16.357,19.311,29.366,22.883,22.68,24.706,24.053,23.689,21.902,17.924,17.843,24.079,19.687,19.033,20.362,30.267,26.015,30.57,17.76,27.935,28.86,25.848,8.755,9.025,4.437,7.975,8.901,7.313,7.481,10.966,15.065,14.781,11.894,13.183,13.736,13.266,8.792,2.033,2.602,4.727,5.076,4.211,4.341,6.164,8.755,10.039,8.716,7.547,8.405,8.483,8.304,10.904,8.943,9.555,9.708,9.44,9.469,12.65,11.106,13.584,11.424,11.807,12.425,12.171,7.027,5.811,2.418,3.432,6.368,4.98,4.59,4.822,-0.145,1.982,5.849,2.142,2.087,3.025,5.717,9.468,10.585,5.219,7.695,8.685,7.797,0.655,2.586,1.755,1.455,1.69,1.713,1.649,9.664,10.61,8.552,15.806,10.176,9.61,11.156,11.712,9.56,9.564,3.477,10.544,10.206,8.457,3.262,1.456,1.253,2.815,2.29,1.934,2.152,4.697,8.986,10.602,8.26,6.986,8.219,8.229,5.292,3.242,10.413,15.466,4.178,6.349,8.625,20.814,23.408,20.898,21.225,22.211,21.736,21.601,16.703,12.585,10.02,8.241,14.462,12.867,11.643,7.499,11.216,10.557,8.024,9.488,9.863,9.391,10.826,7.67,9.321,8.338,9.11,9.185,8.97,5.98,-18.14,9.409,12.327,-6.96,-1.186,2.217,7.397,39.151,5.438,7.485,22.386,15.767,13.475,15.353,13.75,,,14.493,,
Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco|3122---Industria del tabaco,NA,NA,NA,NA,NA,NA,NA,-6.915,20.733,80.149,-23.301,5.315,22.945,5.915,19.658,35.185,51.723,44.557,27.531,35.882,38.196,84.128,23.781,17.957,32.626,51.69,38.688,36.997,-15.587,-2.867,-8.016,-33.46,-10.008,-9.355,-15.864,-17.449,-8.443,-7.396,25.804,-13.185,-11.259,-3.344,16.612,29.446,18.51,19.734,23.02,21.454,20.976,-5.305,-16.064,-0.385,-10.041,-10.958,-7.376,-8.109,20.837,21.91,16.824,15.51,21.368,19.713,18.581,8.346,13.211,13.113,7.951,10.766,11.601,10.643,6.096,3.656,-0.393,4.28,4.855,2.964,3.301,11.837,7.238,2.744,8.314,9.526,7.162,7.459,9.188,9.283,10.974,8.297,9.235,9.816,9.42,4.756,3.988,5.614,8.105,4.378,4.795,5.649,-1.836,3.352,0.93,-16.533,0.709,0.784,-3.784,0.332,13.382,10.995,38.7,6.901,8.297,15.254,5.915,-14.135,12.92,15.426,-4.789,1.398,5.261,-13.766,14.541,3.058,1.7,-0.137,1.106,1.286,-5.89,-5.579,-13.654,-35.192,-5.718,-8.865,-16.848,15.323,-16.612,-18.784,5.664,-2.339,-8.518,-5.167,-19.93,7.414,33.156,19.565,-7.017,6.383,9.854,12.416,2.289,1.208,15.254,6.891,4.518,7.595,18.406,34.554,52.001,60.093,26.836,37.01,44.096,52.906,65.557,26.821,12.17,59.912,45.07,33.849,10.533,3.005,-3.845,-2.664,6.217,2.272,0.861,1.671,7.314,10.012,9.257,4.809,6.727,7.425,8.74,5.004,8.763,3.063,6.613,7.43,6.205,-13.85,-81.667,-1.362,-17.122,-51.877,-32.443,-28.272,8.883,306.484,13.375,13.843,72.455,39.269,31.271,10.807,26.345,,,18.63,,
Actividades secundarias|31-33---Industrias manufactureras|313---Fabricación de insumos textiles y acabado de textiles,NA,NA,NA,NA,NA,NA,NA,-2.082,2.973,4.272,-0.498,0.56,1.755,1.205,5.668,18.856,38.242,52.052,12.726,21.144,28.564,55.707,44.865,51.693,44.537,49.589,50.382,48.722,39.211,41.003,23.22,22.107,40.19,33.745,30.533,24.819,7.785,10.724,4.533,15.457,13.801,11.409,4.709,11.707,7.282,10.402,8.3,7.953,8.546,8.056,1.226,2.02,-10.003,4.442,3.622,0.266,-1.823,-10.337,-9.912,-8.545,-6.19,-7.43,-7.676,-17.46,5.328,0.819,3.377,-6.288,-3.984,-2.372,4.75,-17.834,-11.715,-3.872,-7.695,-9.063,-7.859,2.773,10.398,10.015,3.854,6.513,7.67,6.747,-5.637,-3.385,-5.041,-2.968,-4.492,-4.678,-4.275,-2.967,-3.089,8.157,5.205,-3.03,0.732,1.8,3.712,-4.226,-3.319,1.542,-0.368,-1.434,-0.7,-4.351,7.579,2.896,-4.928,1.543,2.022,0.27,-3.907,-6.353,0.756,14.678,-5.187,-3.064,1.178,12.406,10.727,6.488,1.403,11.538,9.663,7.424,6.421,4.012,2.483,2.755,5.184,4.21,3.838,5.371,9.134,2.64,2.032,7.281,5.635,4.723,-1.038,1.794,-3.768,-6.398,0.424,-1.021,-2.347,1.463,-4.121,-0.264,2.911,-1.46,-1.059,-0.121,5.179,16.421,15.769,11.979,10.903,12.546,12.408,10.826,9.641,7.227,3.801,10.192,9.162,7.861,8.653,1.06,-0.026,4.019,4.615,3.031,3.262,4.406,15.026,12.687,10.215,9.862,10.797,10.66,3.099,-7.427,-6.777,-8.712,-2.563,-3.982,-5.09,-9.42,-65.526,-22.543,-8.59,-38.094,-33.01,-27.507,-3.139,170.638,33.258,23.7,46.318,41.382,36.357,19.719,9.71,,,14.45,,
"Actividades secundarias|31-33---Industrias manufactureras|313---Fabricación de insumos textiles y acabado de textiles|3131---Preparación e hilado de fibras textiles, y fabricación de hilos",NA,NA,NA,NA,NA,NA,NA,-2.442,2.863,6.55,6.194,0.374,2.531,3.447,20.323,24.42,45.495,58.041,22.552,30.877,37.847,57.682,37.695,40.226,34.44,46.643,44.054,41.226,22.448,41.38,23.338,20.46,32.266,28.76,26.436,13.697,-1.551,1.666,-2.999,5.244,3.898,2.058,4.081,8.187,-0.089,1.761,6.21,3.892,3.352,-1.019,-2.336,5.698,-5.111,-1.715,0.909,-0.594,1.288,-9.227,-12.307,-12.609,-4.231,-7.225,-8.508,-23.673,-5.895,-10.268,-6.567,-14.829,-13.231,-11.714,-1.057,-18.055,-10.71,2.003,-10.4,-10.512,-7.497,8.097,14.539,14.927,6.17,11.335,12.634,10.917,2.527,10.407,0.509,-1.386,6.602,4.354,2.894,10.724,-5.525,3.771,-7.226,2.021,2.643,0.238,-6.712,-5.659,-2.996,19.469,-6.189,-5.042,0.487,5.8,15.54,3.554,-14.896,10.659,8.051,1.897,-4.813,-6.26,-0.347,18.641,-5.567,-3.731,1.28,17.866,18.043,17.537,17.513,17.957,17.805,17.728,10.279,4.654,-6.477,-7.122,7.369,2.339,-0.139,4.999,8.82,0.126,-0.216,6.926,4.668,3.479,-7.645,-3.431,-7.794,-3.635,-5.482,-6.217,-5.61,0.847,-0.815,4.639,-2.589,-0.024,1.432,0.467,1.156,7.606,9.812,9.762,4.512,6.219,7.043,6.16,7.296,-2.358,0.818,6.768,3.729,3.035,11.953,5.11,15.98,10.314,8.269,10.686,10.599,5.396,18.815,4.775,6.115,12.408,9.901,9.02,1.269,-2.303,-1.367,-0.239,-0.704,-0.912,-0.759,-2.079,-74.869,-40.711,-20.201,-41.636,-41.348,-36.533,-11.923,278.961,61.969,47.733,56.142,57.978,55.045,50.146,27.8,,,37.456,,
Actividades secundarias|31-33---Industrias manufactureras|313---Fabricación de insumos textiles y acabado de textiles|3132---Fabricación de telas,NA,NA,NA,NA,NA,NA,NA,-4.112,0.17,3.434,-0.523,-1.9,-0.24,-0.306,2.863,21.897,40.219,52.371,12.901,21.716,28.85,56.377,46.537,53.901,45.804,50.774,51.936,50.249,43.248,39.51,21.829,21.379,41.179,33.894,30.551,25.286,7.922,10.641,5.09,15.79,14.026,11.807,5.035,14.828,10.718,13.528,10.027,10.257,11.02,9.022,-0.16,-1.295,-15.197,4.137,2.324,-1.858,-3.465,-12.447,-9.491,-3.685,-8.046,-8.511,-7.516,-14.536,11.026,5.402,5.819,-2.123,0.274,1.465,6.149,-18.546,-13.071,-6.785,-7.454,-9.335,-8.764,1.815,9.791,8.331,3.644,5.682,6.532,5.871,-9.718,-9.843,-7.408,-3.465,-9.781,-9.006,-7.765,-4.248,1.193,13.331,13.756,-1.509,3.421,5.844,8.692,-2.12,-2.332,-1.558,3.1,1.123,0.447,-7.172,5.836,1.271,-5.3,-0.786,-0.063,-1.356,-3.511,-5.859,0.739,14.088,-4.74,-2.788,1.213,8.465,5.652,2.892,-2.234,7.009,5.489,3.425,7.848,8.894,8.611,7.653,8.383,8.465,8.26,3.706,5.725,-0.009,2.102,4.742,3.029,2.796,1.208,3.682,-1.984,-8.477,2.49,0.924,-1.421,1.382,-10.51,-2.751,3.17,-4.853,-4.138,-2.446,4.862,15.947,16.247,10.284,10.327,12.369,11.858,9.599,12.456,9.659,5.126,11.079,10.573,9.257,9.937,0.449,-4.175,0.414,4.96,1.728,1.422,2.437,11.565,15.546,14.919,7.02,9.861,11.025,3.196,-9.575,-9.116,-9.912,-3.488,-5.461,-6.521,-13.122,-61.823,-22.06,-7.579,-37.005,-31.969,-26.371,-1.983,152.544,31.52,19.74,43.941,39.146,33.555,15.151,3.292,,,8.968,,
Actividades secundarias|31-33---Industrias manufactureras|313---Fabricación de insumos textiles y acabado de textiles|3133---Acabado de productos textiles y fabricación de telas recubiertas,NA,NA,NA,NA,NA,NA,NA,16.203,24.09,4.468,-12.547,20.552,15.113,6.619,-5.127,-9.984,5.998,36.91,-7.884,-3.623,6.586,45.338,50.083,71.484,61.889,47.97,55.908,57.843,54.115,51.956,34.37,29.943,52.901,46.02,40.686,46.653,27.711,35.131,16.217,36.061,35.744,29.759,3.686,-1.449,0.766,8.79,0.991,0.915,3.076,17.788,17.943,17.158,9.858,17.867,17.626,15.376,3.617,0.744,-8.071,-22.93,2.144,-1.311,-7.275,-25.109,-8.902,-6.111,5.902,-16.917,-13.512,-9.061,4.255,-12.924,-4.826,3.135,-5.266,-5.115,-2.912,1.622,8.359,12.243,1.782,5.054,7.521,5.893,9.268,15.98,-0.538,-2.807,12.795,8.019,5.068,-15.227,-20.04,-11.63,-17.245,-17.828,-15.784,-16.152,-8.042,-14.531,-10.425,-6.55,-11.454,-11.098,-9.966,-2.591,5.202,13.283,17.38,1.364,5.52,8.584,-4.842,-9.961,2.868,12.163,-7.538,-3.643,0.772,29.304,32.334,9.691,-3.092,30.858,22.399,14.475,-9.217,-25.369,-16.845,-6.245,-17.595,-17.326,-14.41,17.986,38.671,28.427,5.704,27.703,27.964,21.547,-1.786,0.248,-7.84,1.658,-0.749,-3.312,-2.066,3.14,31.875,7.523,10.486,17.944,14.353,13.347,14.577,31.496,22.598,23.978,24.323,23.764,23.819,25.476,1.263,7.716,1.502,10.723,9.758,7.661,-2.346,-1.399,2.204,13.255,-1.819,-0.552,2.754,14.012,25.449,9.463,-4.646,20.413,16.868,11.19,5.271,-5.419,-1.534,-14.25,-0.962,-1.135,-4.104,-1.225,-67.285,0.848,4.585,-38.006,-26.272,-20.027,3.984,140.958,16.085,13.105,44.23,32.604,27.443,2.837,10.724,,,6.709,,
"Actividades secundarias|31-33---Industrias manufactureras|314---Fabricación de productos textiles, excepto prendas de vestir",NA,NA,NA,NA,NA,NA,NA,-0.719,7.172,4.077,14.242,3.272,3.565,6.169,18.269,7.674,14.519,20.974,12.709,13.373,15.367,33.62,41.012,40.058,36.254,37.326,38.338,37.765,19.085,29.222,18.193,26.738,24.304,22.012,23.298,26.663,17.822,22.396,18.417,21.931,22.1,21.07,9.412,2.422,-3.451,-7.695,5.797,2.43,-0.34,0.098,3.06,8.179,0.957,1.581,3.845,3.114,-10.173,-17.474,-22.364,-16.495,-13.882,-16.914,-16.81,-8.202,7.915,-1.38,-5.186,-0.357,-0.699,-1.816,-9.506,-19.799,-4.802,7.23,-14.932,-11.571,-7.05,27.161,20.929,10.33,-8.238,24.064,19.159,11.558,-5.335,4.344,0.514,14.173,-0.646,-0.262,3.032,4.857,1.056,13.403,6.268,2.923,6.415,6.378,7.552,7.585,-2.206,5.934,7.569,4.097,4.561,-9.298,-4.195,-2.361,-0.057,-6.748,-5.285,-3.947,-3.173,-11.914,2.395,3.552,-7.66,-4.202,-2.137,11.573,20.829,1.958,3.789,16.105,10.904,8.9,6.434,1.424,14.462,4.839,3.881,7.457,6.754,8.887,10.012,6.03,3.084,9.447,8.217,6.863,0.289,6.372,-2.303,-6.387,3.331,1.344,-0.623,9.865,1.395,7.341,19.022,5.505,6.129,9.219,8.299,18.474,13.496,9.624,13.333,13.389,12.406,18.736,8.57,4.496,7.887,13.478,10.386,9.749,-4.198,-3.922,0.165,4.575,-4.061,-2.684,-0.867,4.729,11.157,14.989,12.343,7.914,10.287,10.83,9.007,1.701,-1.563,-5.53,5.278,2.885,0.632,0.588,-39.217,-5.093,-1.078,-19.04,-14.374,-11.032,2.281,63.775,5.989,3.214,25.047,17.979,13.853,0.364,-3.231,,,-1.379,,
"Actividades secundarias|31-33---Industrias manufactureras|314---Fabricación de productos textiles, excepto prendas de vestir|3141---Confección de alfombras, blancos y similares",NA,NA,NA,NA,NA,NA,NA,4.987,6.671,17.555,11.416,5.838,9.674,10.196,40.395,26.428,35.756,69.691,33.281,34.149,44.931,44.974,56.389,41.126,20.144,50.489,47.164,37.567,19.225,43.71,59.388,29.56,31.519,41.01,37.458,34.624,16.187,14.042,28.225,24.508,20.48,22.744,12.072,17.294,20.447,0.796,14.745,16.823,11.928,26.865,23.201,12.432,3.124,24.948,20.246,15.537,0.924,-19.528,-21.908,-9.612,-9.63,-13.943,-12.88,-3.545,27.985,8.351,-1.439,10.944,10.117,7.174,-10.302,-17.864,1.089,14.804,-14.311,-9.481,-3.792,34.404,10.845,8.362,4.124,22.433,17.505,13.765,1.1,10.296,4.951,9.982,5.33,5.208,6.429,7.404,6.938,10.239,-2.993,7.18,8.166,5.216,-8.943,-1.457,1.448,2.808,-5.345,-3.115,-1.671,-8.278,-2.02,-7.863,0.528,-5.147,-6.081,-4.397,-7.575,-17.887,-0.648,1.939,-12.905,-8.771,-5.901,9.639,25.286,12.462,7.854,17.263,15.499,13.28,4.986,-6.547,-2.506,0.391,-1.019,-1.55,-1.014,5.282,7.667,0.851,-2.133,6.454,4.469,2.619,2.729,3.613,7.475,-4.356,3.168,4.641,2.236,11.693,9.559,12.257,34.024,10.628,11.2,16.908,4.58,16.3,14.217,13.19,10.375,11.738,12.154,24.518,8.288,3.105,9.797,16.062,11.366,10.912,0.169,3.536,10.293,9.857,1.806,4.654,6.144,9.036,10.711,7.334,12.595,9.864,8.969,10.044,13.068,10.172,11.091,-1.378,11.625,11.439,7.551,0.273,-59.767,5.18,7.159,-29.249,-17.294,-10.492,16.118,181.117,0.664,-4.457,62.253,35.056,21.897,-4.677,-9.228,,,-6.882,,
"Actividades secundarias|31-33---Industrias manufactureras|314---Fabricación de productos textiles, excepto prendas de vestir|3149---Fabricación de otros productos textiles, excepto prendas de vestir",NA,NA,NA,NA,NA,NA,NA,-1.722,7.259,2.123,14.894,2.821,2.562,5.444,14.114,4.401,10.975,10.067,8.989,9.723,9.81,30.997,37.762,39.84,41.814,34.416,36.442,37.814,19.049,25.745,9.705,25.912,22.517,17.611,19.792,24.624,18.27,24.896,15.466,21.246,22.55,20.594,8.677,-1.585,-9.984,-10.532,3.355,-1.5,-3.888,-7.538,-3.408,6.624,0.141,-5.498,-1.466,-1.07,-14.517,-16.633,-22.54,-19.164,-15.585,-18.089,-18.356,-10.354,-0.02,-5.163,-6.81,-5.204,-5.19,-5.589,-9.11,-20.778,-7.418,3.757,-15.244,-12.579,-8.602,23.608,26.22,11.284,-14.509,24.891,19.984,10.452,-8.768,1.602,-1.582,16.762,-3.618,-2.937,1.276,3.351,-1.887,14.996,11.657,0.609,5.488,7.009,17.688,12.516,-3.97,7.514,15.047,8.017,7.887,-9.784,-5.233,0.446,-0.339,-7.512,-4.896,-3.728,-1.045,-8.965,3.818,4.338,-5.097,-2.002,-0.319,12.446,18.844,-2.744,1.853,15.586,8.845,6.902,7.071,5.166,23.247,7.082,6.11,11.741,10.508,10.443,10.991,8.152,5.552,10.717,9.787,8.701,-0.715,7.489,-6.037,-7.277,3.398,0.029,-1.791,9.087,-1.789,5.193,12.236,3.419,4.014,5.948,9.92,19.42,13.159,7.698,14.621,14.125,12.524,16.337,8.69,5.15,6.803,12.394,9.958,9.206,-6.137,-7.071,-4.507,1.491,-6.603,-5.929,-4.198,2.689,11.367,19.067,12.184,6.994,10.935,11.244,6.964,-2.26,-7.642,-8.163,2.201,-1.248,-2.971,0.755,-28.385,-11.029,-6.686,-13.636,-12.782,-11.344,-5.04,29.025,9.626,9.213,8.91,9.149,9.165,3.626,0.639,,,2.177,,
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir,NA,NA,NA,NA,NA,NA,NA,-2.298,7.368,-0.316,8.73,2.717,1.689,3.569,15.622,1.911,18.63,23.974,8.186,11.656,15.109,28.069,36.525,29.798,26.28,32.389,31.475,29.906,14.533,25.766,27.125,17.52,20.451,22.777,21.234,20.742,10.352,14.683,16.481,15.026,14.903,15.352,12.974,19.488,16.197,6.862,16.412,16.334,13.613,18.695,14.92,8.824,5.801,16.651,13.835,11.664,8.099,4.731,-2.012,0.401,6.302,3.443,2.664,-7.768,-4.155,-2.705,-1.281,-5.868,-4.838,-3.947,0.816,-6.613,0.88,0.659,-3.161,-1.815,-1.178,7.097,6.806,6.077,2.887,6.946,6.649,5.663,-6.51,-3.335,-3.172,-4.034,-4.873,-4.294,-4.228,9.252,2.042,4.979,3.815,5.474,5.304,4.923,1.691,-2.116,0.829,-1.252,-0.239,0.128,-0.221,3.312,15.676,9.098,13.169,9.461,9.336,10.296,8.822,-2.06,-0.005,0.135,3.103,2.031,1.544,-2.655,4.874,5.708,4.52,1.104,2.66,3.132,1.754,0.792,1.236,8.87,1.256,1.249,3.206,12.711,5.359,12.526,7.799,8.921,10.176,9.532,-2.153,6.122,3.254,3.641,1.973,2.429,2.752,10.962,0.66,2.789,3.595,5.616,4.603,4.332,8.594,17.027,21.095,18.895,12.765,15.698,16.552,10.991,9.539,-1.435,0.272,10.246,5.941,4.397,6.107,2.111,2.318,1.933,4.07,3.469,3.067,0.302,7.698,5.799,7.485,4.003,4.612,5.356,3.6,-0.856,5.034,-1.252,1.291,2.575,1.564,-0.801,-66.034,-29.921,-21.286,-33.886,-32.494,-29.617,-18.593,159.244,25.537,24.382,27.744,26.94,26.205,23.158,12.753,,,17.656,,
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir|3151---Fabricación de prendas de vestir de tejido de punto,NA,NA,NA,NA,NA,NA,NA,5.034,8.149,4.336,-2.243,6.655,5.851,3.875,9.275,2.466,40.444,55.257,5.682,17.557,26.219,68.799,49.169,19.487,20.4,58.755,42.729,36.418,7.881,29.145,20.237,12.799,18.104,18.833,17.328,18.761,13.678,20.009,22.866,16.089,17.444,18.744,7.469,11.912,6.872,-0.976,9.756,8.737,6.327,14.87,15.059,6.032,7.064,14.969,11.866,10.757,-1.106,-7.943,1.654,-8.093,-4.697,-2.607,-3.833,-8.511,8.304,-0.353,-0.3,0.021,-0.107,-0.148,5.969,-4.479,5.046,21.314,0.228,1.879,6.022,-8.893,2.063,-1.277,-4.334,-3.156,-2.492,-2.941,-7.4,-9.405,-4.651,3.498,-8.506,-7.127,-4.573,17.731,5.512,0.032,1.589,11.054,7.006,5.594,7.785,3.094,2.076,4.86,5.35,4.226,4.385,-7.755,2.954,0.283,-1.448,-2.314,-1.441,-1.443,13.412,7.74,14.11,14.912,10.375,11.653,12.474,13.029,8.454,1.728,1.426,10.638,7.523,5.953,-9.295,3.066,2.939,5.791,-2.962,-1.01,0.666,4.955,-11.384,7.706,3.289,-3.936,0.069,0.903,5.452,15.031,2.883,-0.967,10.26,7.529,5.277,1.302,-11.159,-9.751,-11.439,-5.224,-6.828,-7.978,-0.336,6.154,9.97,12.574,2.85,5.293,7.041,-2.568,1.82,-3.911,4.372,-0.345,-1.623,-0.109,13.67,11.242,18.527,15.006,12.413,14.553,14.672,5.508,14.292,6.101,7.635,10.008,8.593,8.34,7.346,3.847,19.154,12.122,5.484,10.321,10.794,7.906,-79.716,-27.683,-19.22,-38.006,-34.06,-30.114,0.849,420.456,34.937,25.519,72.788,56.922,47.269,10.082,3.841,,,6.859,,
