Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades secundarias|31-33---Industrias manufactureras|313---Fabricación de insumos textiles y acabado de textiles|3132---Fabricación de telas,5811.502,6208.413,5430.742,5307.843,6009.957,5816.886,5689.625,5572.556,6218.996,5617.25,5280.082,5895.776,5802.934,5672.221,5732.079,7580.753,7876.45,8045.315,6656.416,7063.094,7308.649,8963.626,11108.61,12121.971,11730.369,10036.118,10731.402,10981.144,12840.254,15497.598,14768.131,14238.201,14168.926,14368.661,14336.046,16087.04,16725.257,16339.54,14962.884,16406.148,16383.945,16028.68,16897.073,19205.229,18090.891,16987.01,18051.151,18064.398,17795.051,18421.467,19174.452,17856.561,14405.545,18797.959,18484.16,17464.506,17783.078,16787.884,16161.855,13874.767,17285.481,16910.939,16151.896,15198.117,18638.908,17034.979,14682.084,16918.513,16957.335,16388.522,16132.709,15182.05,14808.262,13685.9,15657.379,15374.34,14952.23,16425.51,16668.524,16041.97,14184.549,16547.017,16378.668,15830.138,14829.304,15027.909,14853.574,13692.997,14928.606,14903.596,14600.946,14199.424,15207.238,16833.709,15576.61,14703.331,15413.457,15454.245,15433.629,14884.782,16441.145,15333.948,15159.206,15586.519,15523.376,14326.705,15753.386,16650.149,14521.285,15040.045,15576.746,15312.881,13823.723,14830.468,16773.133,16567.023,14327.096,15142.442,15498.587,14993.889,15668.712,17258.286,16196.937,15331.3,15973.629,16029.456,16170.652,17062.333,18744.36,17436.48,16616.492,17325.781,17353.456,16769.92,18039.135,18742.733,17802.949,17404.527,17850.596,17838.684,16972.417,18703.381,18370.959,16293.787,17837.899,18015.586,17585.136,17206.935,16737.642,17865.494,16810.29,16972.288,17270.023,17155.09,18043.458,19406.742,20768.124,18539.048,18725.1,19406.108,19189.343,19775.419,21824.045,22774.187,19489.381,20799.732,21457.884,20965.758,21740.515,21922.113,21823.353,19569.975,21831.314,21828.66,21263.989,22270.276,24457.498,25215.947,22489.664,23363.887,23981.24,23608.346,22982.083,22115.655,22917.185,20260.545,22548.869,22671.641,22068.867,19966.464,8443.054,17861.767,18724.98,14204.759,15423.761,16249.066,19570.559,21322.388,23491.77,22421.321,20446.473,21461.572,21701.509,22535.739,22024.422,,,22280.081,,
Actividades secundarias|31-33---Industrias manufactureras|313---Fabricación de insumos textiles y acabado de textiles|3133---Acabado de productos textiles y fabricación de telas recubiertas,678.274,833.923,772.764,1012.616,756.098,761.653,824.394,788.174,1034.812,807.293,885.561,911.493,876.76,878.96,747.761,931.5,855.716,1212.423,839.63,844.992,936.85,1086.781,1398.021,1467.418,1962.784,1242.401,1317.407,1478.751,1674.897,2124.381,1971.771,2550.507,1899.639,1923.683,2080.389,2456.281,2713.071,2664.477,2964.127,2584.676,2611.276,2699.489,2546.828,2673.772,2684.878,3224.671,2610.3,2635.159,2782.537,2999.845,3153.531,3145.536,3542.568,3076.688,3099.637,3210.37,3108.354,3176.981,2891.648,2730.249,3142.668,3058.994,2976.808,2327.868,2894.16,2714.948,2891.401,2611.014,2645.658,2707.094,2426.923,2520.126,2583.915,2982.044,2473.525,2510.321,2628.252,2466.277,2730.789,2900.273,3035.193,2598.533,2699.113,2783.133,2694.85,3167.17,2884.675,2950.009,2931.01,2915.565,2924.176,2284.492,2532.467,2549.198,2441.279,2408.48,2455.386,2451.859,2100.765,2164.466,2283.44,2281.381,2132.616,2182.89,2207.513,2046.334,2277.067,2586.757,2677.878,2161.7,2303.386,2397.009,1947.244,2050.246,2660.952,3003.601,1998.745,2219.481,2415.511,2517.87,2713.178,2918.812,2910.72,2615.524,2716.62,2765.145,2285.791,2024.865,2427.141,2728.944,2155.328,2245.932,2366.685,2696.918,2807.904,3117.105,2884.601,2752.411,2873.976,2876.632,2648.744,2814.866,2872.722,2932.44,2731.805,2778.777,2817.193,2731.903,3712.106,3088.85,3239.938,3222.004,3177.619,3193.199,3130.135,4881.258,3786.875,4016.823,4005.697,3932.756,3953.773,3927.563,4942.927,4079.054,4077.176,4435.245,4316.515,4256.68,3835.415,4873.761,4168.942,4617.594,4354.588,4292.706,4373.928,4372.84,6114.096,4563.464,4403.06,5243.468,5016.8,4863.365,4603.313,5782.755,4493.454,3775.618,5193.034,4959.841,4663.785,4546.903,1891.847,4531.574,3948.721,3219.375,3656.774,3729.761,4728.044,4558.564,5260.478,4466.191,4643.304,4849.029,4753.319,4862.201,5047.44,,,4954.821,,
"Actividades secundarias|31-33---Industrias manufactureras|314---Fabricación de productos textiles, excepto prendas de vestir",4071.932,4165.996,4731.659,4182.181,4118.964,4323.196,4287.942,4042.671,4464.762,4924.571,4777.8,4253.717,4477.335,4552.451,4781.242,4807.405,5639.591,5779.89,4794.324,5076.079,5252.032,6388.711,6779.038,7898.715,7875.32,6583.875,7022.155,7235.446,7607.993,8760.003,9335.69,9980.999,8183.998,8567.895,8921.171,9636.509,10321.199,11426.471,11819.181,9978.854,10461.393,10800.84,10543.521,10571.177,11032.089,10909.697,10557.349,10715.596,10764.121,10553.905,10894.669,11934.413,11014.124,10724.287,11127.663,11099.278,9480.229,8990.903,9265.358,9197.294,9235.566,9245.497,9233.446,8702.648,9702.507,9137.518,8720.312,9202.577,9180.891,9065.746,7875.391,7781.523,8698.776,9350.754,7828.457,8118.563,8426.611,10014.455,9410.122,9597.321,8580.454,9712.289,9673.966,9400.588,9480.232,9818.918,9646.612,9796.565,9649.575,9648.588,9685.582,9940.71,9922.565,10939.503,10410.63,9931.637,10267.593,10303.352,10691.408,10675.237,10698.153,11028.358,10683.322,10688.266,10773.289,9697.28,10227.445,10445.606,11022.101,9962.362,10123.444,10348.108,9389.588,9008.93,10695.736,11413.562,9199.259,9698.085,10126.954,10476.207,10885.408,10905.204,11846.066,10680.807,10755.606,11028.221,11150.232,11040.426,12482.35,12419.248,11095.329,11557.669,11773.064,12141.147,12145.843,13235.079,12802.243,12143.495,12507.356,12581.078,12176.217,12919.798,12930.294,11984.583,12548.007,12675.436,12502.723,13377.392,13100.086,13879.461,14264.312,13238.739,13452.313,13655.313,14487.537,15520.18,15752.575,15637.119,15003.859,15253.431,15349.353,17201.878,16850.305,16460.756,16870.413,17026.091,16837.646,16845.838,16479.69,16189.464,16487.975,17642.163,16334.577,16385.71,16699.823,17258.975,17995.705,18959.289,19819.739,17627.34,18071.323,18508.427,18813.449,18301.893,18662.924,18723.654,18557.671,18592.755,18625.48,18924.007,11124.395,17712.342,18521.896,15024.201,15920.248,16570.66,19355.733,18218.967,18773.064,19117.231,18787.35,18782.588,18866.249,19426.164,17630.358,,,18528.261,,
"Actividades secundarias|31-33---Industrias manufactureras|314---Fabricación de productos textiles, excepto prendas de vestir|3141---Confección de alfombras, blancos y similares",608.836,622.079,599.135,784.442,615.458,610.017,653.623,639.196,663.577,704.311,873.993,651.386,669.028,720.269,897.401,838.946,956.143,1483.09,868.174,897.497,1043.895,1300.996,1312.018,1349.364,1781.843,1306.507,1320.792,1436.055,1551.115,1885.504,2150.728,2308.553,1718.309,1862.449,1973.975,2088.166,2190.706,2452.739,2960.149,2139.436,2243.87,2422.94,2340.242,2569.567,2954.261,2983.702,2454.905,2621.357,2711.943,2968.955,3165.736,3321.538,3076.926,3067.346,3152.077,3133.289,2996.385,2547.52,2593.861,2781.166,2771.952,2712.589,2729.733,2890.168,3260.44,2810.471,2741.145,3075.304,2987.026,2925.556,2592.417,2677.994,2841.086,3146.938,2635.206,2703.833,2814.609,3484.302,2968.425,3078.67,3276.73,3226.364,3177.133,3202.032,3522.643,3274.043,3231.103,3603.823,3398.343,3342.596,3407.903,3783.476,3501.203,3561.937,3495.972,3642.339,3615.539,3585.647,3445.105,3450.193,3613.496,3594.13,3447.649,3502.931,3525.731,3159.927,3380.483,3329.35,3613.108,3270.205,3289.92,3370.717,2920.553,2775.802,3307.767,3683.162,2848.178,3001.374,3171.821,3202.059,3477.681,3719.967,3972.425,3339.87,3466.569,3593.033,3361.698,3250.006,3626.759,3987.973,3305.852,3412.821,3556.609,3539.26,3499.179,3657.619,3902.898,3519.22,3565.353,3649.739,3635.846,3625.587,3931.009,3732.873,3630.717,3730.814,3731.329,4060.972,3972.175,4412.831,5002.947,4016.573,4148.659,4362.231,4246.96,4619.642,5040.223,5662.811,4433.301,4635.608,4892.409,5288.248,5002.502,5196.736,6217.594,5145.375,5162.495,5426.27,5297.207,5179.377,5731.646,6830.461,5238.292,5402.744,5759.673,5775.845,5734.12,6152.009,7690.767,5754.982,5887.324,6338.185,6530.635,6317.386,6834.353,7584.822,6424.011,6560.791,6816.799,6548.458,2541.675,7188.387,8127.8,4545.066,5426.173,6101.58,7603.952,7145.08,7236.117,7765.526,7374.516,7328.383,7437.669,7248.294,6485.754,,,6867.024,,
"Actividades secundarias|31-33---Industrias manufactureras|314---Fabricación de productos textiles, excepto prendas de vestir|3149---Fabricación de otros productos textiles, excepto prendas de vestir",3463.097,3543.917,4132.524,3397.738,3503.507,3713.179,3634.319,3403.476,3801.185,4220.26,3903.808,3602.33,3808.307,3832.182,3883.841,3968.459,4683.448,4296.8,3926.15,4178.583,4208.137,5087.715,5467.021,6549.351,6093.477,5277.368,5701.362,5799.391,6056.878,6874.498,7184.962,7672.446,6465.688,6705.446,6947.196,7548.343,8130.494,8973.732,8859.031,7839.418,8217.523,8377.9,8203.279,8001.609,8077.828,7925.995,8102.444,8094.239,8052.178,7584.95,7728.933,8612.875,7937.198,7656.941,7975.586,7965.989,6483.844,6443.383,6671.497,6416.128,6463.613,6532.908,6503.713,5812.48,6442.067,6327.046,5979.167,6127.273,6193.864,6140.19,5282.974,5103.528,5857.69,6203.816,5193.251,5414.731,5612.002,6530.153,6441.697,6518.651,5303.723,6485.925,6496.834,6198.556,5957.59,6544.875,6415.509,6192.742,6251.232,6305.991,6277.679,6157.234,6421.361,7377.567,6914.658,6289.298,6652.054,6717.705,7246.303,7225.044,7084.657,7434.228,7235.673,7185.335,7247.558,6537.353,6846.961,7116.256,7408.993,6692.157,6833.524,6977.391,6469.034,6233.128,7387.969,7730.4,6351.081,6696.711,6955.133,7274.148,7407.727,7185.237,7873.641,7340.937,7289.037,7435.188,7788.534,7790.42,8855.591,8431.275,7789.477,8144.848,8216.455,8601.887,8646.664,9577.46,8899.344,8624.276,8942.004,8931.339,8540.371,9294.211,8999.285,8251.709,8917.291,8944.622,8771.394,9316.421,9127.912,9466.631,9261.365,9222.166,9303.654,9293.082,10240.578,10900.538,10712.353,9974.307,10570.558,10617.823,10456.944,11913.63,11847.803,11264.02,10652.819,11880.716,11675.151,11419.568,11182.483,11010.087,10756.329,10811.701,11096.285,10982.966,10940.15,11483.13,12261.585,12807.28,12128.973,11872.357,12183.998,12170.242,12282.813,11984.507,11828.571,11138.832,12133.66,12031.964,11808.681,12375.549,8582.719,10523.956,10394.096,10479.134,10494.075,10469.08,11751.781,11073.887,11536.948,11351.705,11412.834,11454.205,11428.58,12177.87,11144.604,,,11661.237,,
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir,14111.817,15218.439,15037.394,16164.874,14665.128,14789.217,15133.131,13787.504,16339.743,14989.842,17576.07,15063.624,15039.03,15673.29,15941.41,16652.076,17782.429,21789.845,16296.743,16791.972,18041.44,20416.058,22734.211,23081.238,27516.282,21575.134,22077.169,23436.947,23383.105,28591.931,29341.965,32337.019,25987.518,27105.667,28413.505,28233.236,31551.737,33650.338,37666.369,29892.486,31145.104,32775.42,31896.245,37700.455,39100.534,40251.213,34798.35,36232.412,37237.112,37859.396,43325.529,42550.734,42586.145,40592.463,41245.22,41580.451,40925.666,45375.469,41694.665,42756.868,43150.567,42665.267,42688.167,37746.692,43490.044,40566.674,42209.298,40618.368,40601.137,41003.177,38054.596,40614.218,40923.83,42487.248,39334.407,39864.215,40519.973,40755.266,43378.247,43410.814,43713.776,42066.757,42514.776,42814.526,38102.135,41931.696,42033.612,41950.169,40016.916,40689.148,41004.403,41627.393,42787.774,44126.362,43550.547,42207.584,42847.176,43023.019,42331.343,41882.44,44492.276,43005.08,42106.892,42902.02,42927.785,43733.272,48448.086,48540.367,48668.223,46090.679,46907.242,47347.487,47591.345,47450.009,48537.973,48734.041,47520.677,47859.776,48078.342,46327.901,49762.673,51308.331,50936.779,48045.287,49132.968,49583.921,47140.607,50156.639,51942.519,55454.811,48648.623,49746.588,51173.644,53132.663,52844.612,58449.074,59779.683,52988.638,54808.783,56051.508,51988.949,56079.682,60350.956,61956.456,54034.316,56139.863,57594.011,57687.818,56449.648,62034.237,64183.817,57068.733,58723.901,60088.88,62645.601,66061.345,75120.152,76311.062,64353.473,67942.366,70034.54,69531.106,72363.225,74041.98,76518.492,70947.166,71978.771,73113.701,73777.695,73891.171,75758.015,77997.238,73834.433,74475.627,75356.03,74000.403,79579.64,80151.458,83835.436,76790.021,77910.5,79391.734,76664.638,78898.663,84186.268,82785.546,77781.651,79916.523,80633.779,76050.557,26798.568,58996.654,65164.093,51424.562,53948.593,56752.468,61910.3,69473.575,74062.555,81052.166,65691.937,68482.143,71624.649,76247.213,78333.432,,,77290.322,,
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir|3151---Fabricación de prendas de vestir de tejido de punto,1569.083,1702.734,1735.403,1617.284,1635.908,1669.073,1656.126,1648.065,1841.489,1810.647,1581.007,1744.777,1766.734,1720.302,1800.922,1886.903,2542.955,2454.617,1843.912,2076.926,2171.349,3039.935,2814.679,3038.501,2955.36,2927.307,2964.372,2962.119,3279.516,3635.018,3653.396,3333.618,3457.267,3522.643,3475.387,3894.771,4132.23,4384.404,4095.875,4013.501,4137.135,4126.82,4185.682,4624.467,4685.699,4055.9,4405.075,4498.616,4387.937,4808.102,5320.853,4968.347,4342.41,5064.478,5032.434,4859.928,4754.92,4898.232,5050.541,3990.991,4826.576,4901.231,4673.671,4350.243,5304.958,5032.727,3979.02,4827.6,4895.976,4666.737,4609.924,5067.325,5286.7,4827.099,4838.625,4987.983,4947.762,4199.981,5171.86,5219.204,4617.906,4685.921,4863.682,4802.238,3889.198,4685.439,4976.472,4779.459,4287.318,4517.036,4582.642,4578.781,4943.697,4978.083,4855.419,4761.239,4833.52,4838.995,4935.257,5096.668,5081.446,5091.412,5015.963,5037.791,5051.196,4552.521,5247.236,5095.802,5017.693,4899.879,4965.186,4978.313,5163.121,5653.358,5814.801,5765.936,5408.24,5543.76,5599.304,5835.814,6131.316,5915.272,5848.165,5983.565,5960.801,5932.642,5293.398,6319.323,6089.136,6186.84,5806.36,5900.619,5972.174,5555.693,5599.956,6558.354,6390.353,5577.824,5904.668,6026.089,5858.586,6441.677,6747.418,6328.559,6150.132,6349.227,6344.06,5934.858,5722.839,6089.476,5604.611,5828.849,5915.724,5837.946,5914.91,6075.046,6696.596,6309.348,5994.978,6228.851,6248.975,5763.042,6185.608,6434.702,6585.18,5974.325,6127.784,6242.133,6550.829,6880.974,7626.89,7573.332,6715.901,7019.564,7158.006,6911.664,7864.376,8092.223,8151.553,7388.02,7622.754,7754.954,7419.404,8166.91,9642.205,9139.693,7793.157,8409.506,8592.053,8006.003,1656.584,6972.975,7383.006,4831.293,5545.187,6004.642,8073.96,8621.789,9409.106,9267.08,8347.875,8701.618,8842.984,8887.992,8952.919,,,8920.455,,
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir|3152---Confección de prendas de vestir,12291.897,13220.763,12988.916,14263.839,12756.33,12833.859,13191.354,11901.938,14193.241,12851.116,15649.47,13047.589,12982.098,13648.941,13801.476,14348.377,14700.616,18781.619,14074.927,14283.49,15408.022,16874.82,19318.355,19361.036,23892.661,18096.588,18518.07,19861.718,19547.929,24215.786,24798.229,28148.9,21881.858,22853.981,24177.711,23594.469,26537.633,28232.576,32572.55,25066.051,26121.559,27734.307,26870.455,32038.238,33238.442,35140.525,29454.347,30715.712,31821.915,32084.312,36791.533,36274.215,37066.177,34437.922,35050.02,35554.059,35098.679,39174.64,35308.561,37573.532,37136.66,36527.293,36788.853,32396.483,36856.761,34179.072,37028.448,34626.622,34477.439,35115.191,32370.948,34276.998,34230.63,36329.812,33323.973,33626.192,34302.097,35275.73,36673.188,36586.973,37678.173,35974.459,36178.63,36553.516,32994.142,35851.363,35570.32,35718.21,34422.753,34805.275,35033.509,35528.974,36301.526,37592.88,37172.16,35915.25,36474.46,36648.885,35827.357,35224.643,37819.456,36417.9,35526,36290.485,36322.339,37589.106,41507.381,41894.026,42145.859,39548.243,40330.171,40784.093,40781.055,40199.172,41105.711,41400.899,40490.113,40695.312,40871.709,38844.167,41861.755,43540.142,43213.268,40352.961,41415.355,41864.833,40036.197,41792.534,43883.47,47172.987,40914.366,41904.067,43221.297,45399.734,45152.923,49464.097,50978.522,45276.329,46672.251,47748.819,43942.658,47122.989,51012.784,53040.268,45532.824,47359.477,48779.675,49334.881,48351.587,53301.092,55971.357,48843.234,50329.186,51739.729,54007.806,57169.561,65276.557,66952.131,55588.684,58817.975,60851.514,60799.518,62975.083,64521.049,66757.618,61887.3,62765.217,63763.317,64075.161,63666.193,64803.921,67038.801,63870.677,64181.758,64896.019,63924.905,68121.013,68622.887,72045.467,66022.959,66889.602,68178.568,66120.405,67333.533,70767.338,70078.92,66726.969,68073.759,68575.049,64581.36,24507.447,49157.625,54727.2,44544.404,46082.144,48243.408,50635.263,57109.886,60737.828,67727.955,53872.575,56160.992,59052.733,63446.767,65069.686,,,64258.227,,
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir|3159---Confección de accesorios de vestir y otras prendas de vestir no clasificados en otra parte,250.837,294.943,313.075,283.75,272.89,286.285,285.651,237.502,305.013,328.079,345.594,271.258,290.198,304.047,339.012,416.797,538.859,553.608,377.904,431.556,462.069,501.303,601.176,681.7,668.261,551.24,594.726,613.11,555.659,741.126,890.341,854.502,648.393,729.042,760.407,743.996,881.873,1033.359,997.944,812.935,886.409,914.293,840.108,1037.75,1176.393,1054.789,938.929,1018.084,1027.26,966.983,1213.143,1308.172,1177.559,1090.063,1162.766,1166.464,1072.067,1302.597,1335.563,1192.345,1187.332,1236.742,1225.643,999.965,1328.326,1354.875,1201.83,1164.145,1227.722,1221.249,1073.724,1269.894,1406.501,1330.337,1171.809,1250.04,1270.114,1279.555,1533.199,1604.637,1417.697,1406.377,1472.464,1458.772,1218.795,1394.894,1486.819,1452.5,1306.845,1366.836,1388.252,1519.638,1542.551,1555.399,1522.968,1531.094,1539.196,1535.139,1568.729,1561.129,1591.373,1495.768,1564.929,1573.744,1554.25,1591.644,1693.469,1550.54,1504.671,1642.556,1611.884,1585.081,1647.169,1597.48,1617.461,1567.206,1622.324,1620.703,1607.329,1647.919,1769.602,1852.917,1875.345,1708.761,1756.813,1786.446,1811.012,2044.782,1969.913,2094.984,1927.897,1941.903,1980.173,2177.236,2091.733,2426.623,2410.808,2134.485,2231.864,2276.6,2187.705,2515.016,2590.754,2587.629,2351.36,2431.158,2470.276,2418.078,2375.222,2643.67,2607.85,2396.65,2478.99,2511.205,2722.885,2816.737,3146.999,3049.583,2769.811,2895.54,2934.051,2968.546,3202.535,3086.229,3175.694,3085.54,3085.77,3108.251,3151.706,3344.005,3327.204,3385.106,3247.855,3274.305,3302.005,3163.834,3594.251,3436.348,3638.415,3379.042,3398.144,3458.212,3124.83,3398.22,3776.725,3566.933,3261.525,3433.258,3466.677,3463.194,634.537,2866.054,3053.888,2048.865,2321.261,2504.418,3201.076,3741.899,3915.622,4057.131,3471.488,3619.532,3728.932,3912.454,4310.827,,,4111.64,,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",5048.528,5072.656,5506.391,5400.413,5060.592,5209.192,5256.997,5311.31,5588.968,5466.176,5542.55,5450.139,5455.485,5477.251,6141.489,6015.008,7337.715,7414.552,6078.248,6498.071,6727.191,8427.576,8858.722,9363.466,9850.46,8643.149,8883.255,9125.056,10962.387,11836.812,11796.408,11770.069,11399.599,11531.869,11591.419,13199.938,12663.441,12564.703,13222.118,12931.689,12809.361,12912.55,14041.815,14953.425,14501.051,14122.921,14497.62,14498.764,14404.803,15943.432,16046.693,15196.671,14199.3,15995.063,15728.932,15346.524,15578.89,14990.635,14523.916,14162.687,15284.763,15031.147,14814.032,14679.339,15866.411,15660.866,15693.04,15272.875,15402.205,15474.914,16015.438,15764.054,15442.377,15714.131,15889.746,15740.623,15734,16216.568,15834.601,16815.846,16544.633,16025.585,16289.005,16352.912,15864.888,17133.561,16945.341,17364.282,16499.225,16647.93,16827.018,18053.471,17790.316,18357.324,17754.489,17921.893,18067.037,17988.9,17262.106,17616.411,18402.977,17434.454,17439.259,17760.498,17678.987,17342.363,17670.77,17951.98,17607.191,17506.566,17655.038,17643.076,16639.898,17337.195,18286.367,18449.457,16988.546,17421.153,17678.229,18688.474,19592.831,20124.107,19389.139,19140.653,19468.471,19448.638,19649.229,20406.788,21278.043,21016.921,20028.008,20444.686,20587.745,22504.384,22327.92,23453.34,22526.048,22416.152,22761.881,22702.923,22405.822,23698.942,23654.347,23376.649,23052.382,23253.037,23283.94,22818.447,23208.186,25050.408,24852.275,23013.316,23692.347,23982.329,24311.512,26409.007,27070.502,26722.02,25360.259,25930.34,26128.26,25624.089,27596.777,26775.83,26110.708,26610.433,26665.565,26526.851,27653.365,27792.259,27948.868,27414.532,27722.812,27798.164,27702.256,25913.054,29634.962,28941.518,28153.962,27774.008,28163.178,28160.874,26693.208,28020.28,28547.716,28063.124,27356.744,27753.735,27831.082,26374.732,7917.322,21672.953,23805.413,17146.027,18655.002,19942.605,22749.104,23597.088,24375.749,23835.011,23173.096,23573.98,23639.238,25245.54,25657.698,,,25451.619,,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos|3161---Curtido y acabado de cuero y piel",719.367,680.798,812.613,799.065,700.083,737.593,752.961,811.59,945.693,987.79,920.471,878.642,915.024,916.386,1099.082,1329.597,1524.29,1474.815,1214.339,1317.656,1356.946,1806.55,1972.979,2300.512,2147.299,1889.765,2026.68,2056.835,2335.511,2548.395,2767.257,2401.873,2441.953,2550.388,2513.259,2947.751,2729.527,3093.921,2814.512,2838.639,2923.733,2896.428,2971.912,2981.066,3347.964,3008.458,2976.489,3100.314,3077.35,2639.4,2701.663,3044.127,2697.734,2670.531,2795.063,2770.731,2730.467,2503.712,2799.736,2671.797,2617.09,2677.972,2676.428,2307.42,2543.918,3417.245,3106.525,2425.669,2756.194,2843.777,2948.745,2791.283,3088.524,3089.792,2870.014,2942.851,2979.586,2625.062,2628.247,3242.169,2750.586,2626.655,2831.826,2811.516,2585.799,2782.64,2958.413,3116.283,2684.22,2775.618,2860.784,2827.019,2859.722,2922.323,2793.6,2843.37,2869.688,2850.666,2500.479,2804.429,3025.655,2896.013,2652.454,2776.854,2806.644,2757.464,3052.031,2998.77,3204.091,2904.748,2936.088,3003.089,2666.199,2756.233,3137.196,3223.892,2711.216,2853.209,2945.88,3094.665,3064.532,3034.012,2844.311,3079.599,3064.403,3009.38,2999.26,3113.026,3454.039,3308.843,3056.143,3188.775,3218.792,3665.608,3758.83,3568.921,3375.094,3712.219,3664.453,3592.113,3539.322,4233.236,4123.323,4508.443,3886.279,3965.294,4101.081,4283.259,4357.372,4576.136,4826.26,4320.316,4405.589,4510.757,5112.013,5817.551,5817.898,6008.942,5464.782,5582.487,5689.101,6081.561,6447.083,6238.239,5841.153,6264.322,6255.628,6152.009,6353.135,6625.375,6231.029,6041.225,6489.255,6403.18,6312.691,6098.951,7042.588,6261.056,6442.97,6570.769,6467.531,6461.391,6377.482,6709.878,6593.85,6293.686,6543.68,6560.403,6493.724,6370.533,2158.334,5529.215,5647.662,4264.434,4686.027,4926.436,5743.561,6120.518,6521.096,6003.79,5932.039,6128.392,6097.241,6689.547,7045.924,,,6867.736,,
